first,second
partition_bb,"[[[0.0, 0.0, 0.0, 0.0, 8.0, 32.0, 16.0, 6.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 22.0, 29.0], [27.0, 23.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0, 3.0, 17.0, 2.0, 31.0, 7.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 26.0, 12.0, 5.0], [0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 28.0, 18.0, 4.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 12.0, 26.0, 19.0], [22.0, 26.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [2.0, 4.0, 18.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]"
y_bb,[0.0 0.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 30.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 29.0;;;]
y_pb,[[-0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 30.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 29.000000000000004;;;]]
s_box,[27.0; 26.0; 18.0; 2.0; 1.0; 32.0; 28.0; 26.0; 26.0; 0.0;;]
x_pb,"[-0.0, 30.0, -0.0, -0.0, -0.0, 29.0]"
y_box,[0.0 0.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 30.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 29.0;;;]
ξ_box,[27.0; 26.0; 18.0; 2.0; 31.0; 32.0; 28.0; 26.0; 26.0; 29.0;;]
s_bb,[27.0; 26.0; 18.0; 2.0; 1.0; 32.0; 28.0; 26.0; 26.0; 0.0;;]
x_bb,"[0.0, 30.0, 0.0, 0.0, 0.0, 29.0]"
x_box,"[0.0, 30.0, 0.0, 0.0, 0.0, 29.0]"
