first,second
y_bb,[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.471, 0.0], [1.202, 100137.0], [1.323, 2.6202515e6], [1.428, 2.6202515e6], [1.455, 2.6202515e6], [1.506, 2.6202515e6], [1.591, 2.6202515e6], [1.652, 2.6202515e6], [1.802, 2.6202515e6], [1.922, 2.6202515e6], [2.034, 2.6202515e6], [2.15, 2.6202515e6], [2.254, 2.6202515e6], [2.312, 2.6202515e6], [2.437, 2.6202515e6], [2.507, 2.6202515e6], [2.582, 2.6202515e6], [2.755, 2.6202515e6], [2.937, 2.6202515e6], [3.013, 2.6202515e6], [3.106, 2.6202515e6], [3.192, 2.6202515e6], [3.328, 2.6202515e6], [3.537, 2.6203103000000003e6], [3.711, 2.6202515e6], [3.906, 2.6202515e6], [4.137, 2.6202807e6], [4.347, 2.6202515e6], [4.522, 2.6202515e6], [4.76, 2.6202515e6], [5.033, 2.6202515e6], [5.331, 2.6202515e6], [5.78, 2.6202515e6], [5.968, 2.6202515e6], [6.142, 2.6202515e6], [6.408, 2.6202515e6], [6.744, 2.6202515e6], [7.062, 2.6202515e6], [7.524, 2.6202515e6], [7.934, 2.6202515e6], [8.396, 2.6202515e6], [9.021, 2.6202515e6], [9.409, 2.6202515e6], [13.041, 2.6344363000000003e6], [14.017, 2.6344363000000003e6], [15.255, 2.6344363000000003e6], [17.052, 2.6486245e6], [18.875, 2.6486245e6], [20.959, 2.6486245e6], [23.725, 2.686833e6], [26.091, 2.686833e6], [29.032, 2.6977228000000003e6], [33.573, 2.7004195e6], [36.268, 2.7004195e6], [39.265, 2.7015316e6], [41.589, 2.7188315e6], [44.96, 2.7200703000000003e6], [51.9, 2.7312514000000004e6], [59.255, 2.7326913000000003e6], [64.984, 2.7326913000000003e6], [70.376, 2.7326913000000003e6], [75.742, 2.7337401e6], [85.412, 2.7326913000000003e6], [90.358, 2.7337401e6], [103.952, 2.7361095e6], [107.516, 2.7361101e6], [111.579, 2.8395194000000004e6], [118.526, 2.8395194000000004e6], [124.471, 2.8413558000000003e6], [134.519, 2.8400119e6], [138.296, 2.8395194000000004e6], [142.038, 2.8658451e6], [150.021, 2.8731649e6], [157.212, 2.8734924000000004e6], [163.523, 2.8734924000000004e6], [176.328, 2.8737425e6], [182.582, 2.8741521e6], [189.117, 2.8800299000000004e6], [196.642, 2.8820772e6], [208.614, 2.8931689e6], [216.184, 2.9050993000000003e6], [221.01, 2.9050993000000003e6], [232.862, 2.9050993000000003e6], [239.944, 2.9250792e6], [246.775, 2.9250792e6], [254.443, 2.9250792e6], [267.095, 2.9639705e6], [294.473, 2.9716529e6], [316.723, 2.9716529e6], [340.189, 2.9739557e6], [395.202, 2.9739557e6], [417.335, 3.0005501e6], [450.051, 3.002955e6], [480.634, 3.0043669e6], [539.798, 3.0233373e6], [601.394, 3.0233373e6], [641.812, 3.0295989e6], [696.818, 3.0308075e6], [766.198, 3.0308075e6], [798.421, 3.0401755999999996e6], [841.869, 3.0455811e6], [897.852, 3.0455811e6], [920.323, 3.0466246e6], [958.114, 3.0521049e6], [1000.459, 3.0538689000000004e6], [1042.649, 3.0547161e6], [1105.11, 3.075023e6], [1152.242, 3.075023e6], [1228.494, 3.075023e6], [1365.7, 3.075023e6], [1438.166, 3.075023e6], [1497.641, 3.075023e6], [1600.194, 3.075023e6], [1749.989, 3.075023e6], [1987.162, 3.075023e6], [2103.084, 3.0754531e6], [2180.166, 3.075023e6], [2319.132, 3.075023e6], [2404.285, 3.0917569000000004e6], [2480.497, 3.0917569000000004e6], [2644.006, 3.0974895e6], [2768.483, 3.0983878000000003e6], [2871.132, 3.0994478e6], [2993.368, 3.0983878000000003e6], [3101.913, 3.0983878000000003e6], [3165.408, 3.102632e6], [3375.75, 3.1103606e6], [3508.519, 3.1126429e6], [3638.864, 3.1183515e6], [3735.793, 3.1197652e6], [3896.25, 3.1267927e6], [4009.053, 3.1298554e6], [4336.131, 3.1341243e6], [4573.988, 3.1481083e6], [5118.149, 3.1515265e6], [5449.654, 3.1515265e6], [5903.186, 3.1545878000000003e6], [6270.509, 3.1615004000000004e6], [6627.46, 3.1631312e6], [7200.028, 3.1681415e6]]"
y_pb,[[33379.0 16690.0 -0.0 -0.0 -0.0 -0.0 16690.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 16690.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 16690.0 33379.0 -0.0 -0.0 -0.0 -0.0 16690.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 16690.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 16690.0 16690.0 -0.0 -0.0 -0.0 -0.0 16690.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 17521.0 17521.0 -0.0 -0.0 -0.0 -0.0 17521.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 17521.0 -0.0 7638.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 17991.0 17991.0 -0.0 -0.0 -0.0 -0.0 17991.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 17991.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 17140.0 17140.0 -0.0 -0.0 -0.0 -0.0 17140.0 -0.0 -0.0; -0.0 -0.0 -0.0 5742.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 17140.0 -0.0 6272.999999999999 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 16690.0 16690.0 -0.0 -0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 16690.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 16906.0 16906.0 -0.0 -0.0 -0.0 -0.0 16906.0 -0.0 -0.0; -0.0 -0.0 -0.0 4693.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 16906.0 -0.0 5433.999999999999 4056.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 16850.0 16850.0 -0.0 -0.0 -0.0 -0.0 16850.0 -0.0 -0.0; -0.0 -0.0 -0.0 4444.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 16850.0 -0.0 5235.0 3718.0 -0.0 3309.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]]
s_box,[0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0]
x_pb,"[66759.0, 7451.0, 55253.0, -0.0]"
s_bb,[-0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0]
x_bb,"[658971.0, 7451.0, 55253.0, 0.0]"
x_box,"[84419.0, 7451.0, 629805.0, 0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [9321.0, 11467.0, 0.0, 0.0, 9321.0, 0.0, 0.0, 0.0, 3273.0], [7451.0, 0.0, 0.0, 7451.0, 9200.0, 5482.0, 0.0, 3798.0, 0.0]], Vector{Float64}[], Vector{Float64}[], Vector{Float64}[], Vector{Float64}[]]"
evol_zeta,"[[0.996, 33379.0], [1.307, 33379.0], [1.419, 33379.0], [1.439, 33379.0], [1.483, 16689.5], [1.566, 16689.5], [1.63, 16689.5], [1.763, 14028.0], [1.886, 9320.010700000006], [1.991, 16689.5], [2.095, 8344.5], [2.189, 9320.010700000013], [2.269, 16689.5], [2.389, 9320.010700000028], [2.455, 11126.333333333332], [2.527, 9675.5], [2.68, 8344.5], [2.866, 8344.5], [2.952, 9320.010700000013], [3.025, 7450.342899999989], [3.124, 7450.3429], [3.237, 7457.666666666666], [3.405, 7014.0], [3.6, 7450.0], [3.775, 7450.342899999989], [3.975, 7014.0], [4.201, 5481.709999999992], [4.364, 7450.342900000018], [4.656, 7014.0], [4.827, 5481.709999999992], [5.15, 5481.709999999999], [5.425, 4912.333333333334], [5.81, 4676.0], [5.994, 6815.333333333334], [6.156, 4912.333333333334], [6.423, 4662.666666666666], [6.768, 4676.0], [7.071, 4912.333333333334], [7.576, 4659.999999999998], [7.951, 4966.666666666666], [8.413, 4172.0], [9.044, 4966.666666666768], [9.485, 3797.095900000015], [13.093, 3819.6666666666656], [14.064, 6097.333333333334], [15.281, 5563.0], [17.089, 4232.000000000064], [18.906, 4931.333333333333], [20.981, 3797.0959000000003], [23.797, 5786.6666666667315], [26.128, 5481.709999999999], [29.117, 4540.0], [33.625, 5481.71], [36.301, 5183.666666666667], [39.305, 4359.5], [41.632, 5563.0], [44.996, 3797.0958999999857], [51.922, 7450.342899999989], [59.276, 4172.0000000000055], [65.006, 6815.0], [70.417, 4683.5], [75.817, 3993.6666666666697], [85.466, 3993.6666666666665], [90.392, 3797.0958999999857], [103.976, 3962.0], [107.531, 3797.095900000015], [111.61, 7450.342900000018], [118.549, 4936.5], [124.508, 4172.250000000049], [134.532, 4615.499999999999], [138.315, 3797.0959000000016], [142.053, 4845.709999999992], [150.046, 4171.999999999998], [157.223, 3797.0958999999857], [163.544, 3797.095900000015], [176.378, 4151.0], [182.607, 3797.095900000015], [189.164, 3797.0958999999857], [196.655, 3797.0959000000003], [208.646, 3797.0959000000003], [216.198, 3797.0959000000003], [221.02, 4660.000000000015], [232.874, 3795.000000000005], [239.973, 3507.0], [246.829, 3797.0958999999857], [254.462, 3507.0], [267.112, 4845.709999999992], [294.498, 3795.0], [316.758, 3507.0], [340.216, 3652.3428999999887], [395.216, 3272.470499999996], [417.367, 3925.333333333336], [450.139, 3530.333333333334], [480.65, 3272.4704999999994], [539.825, 3797.0959000000084], [601.412, 3725.0], [641.837, 3725.000000372602], [696.838, 3708.666666666666], [766.214, 3272.470499999996], [798.448, 3272.470499999996], [841.882, 3797.0958999999857], [897.863, 3797.0959000000003], [920.329, 3797.0959000000003], [958.126, 3797.0958999999834], [1000.509, 3797.0959000000003], [1042.672, 3797.0959000000003], [1105.132, 4845.709999999992], [1152.254, 7452.666666666666], [1228.511, 4845.709999999992], [1365.715, 3797.0958999999857], [1438.196, 3702.3333333333335], [1497.665, 3272.470499999996], [1600.21, 4831.666666666666], [1750.047, 3652.3428999999805], [1987.2, 4240.000000000007], [2103.103, 4255.0], [2180.194, 3652.3428999999887], [2319.162, 3652.3428999999787], [2404.318, 3272.470499999996], [2480.532, 3272.470499999996], [2644.038, 3748.5], [2768.512, 3523.666666666681], [2871.154, 3530.333333333333], [2993.401, 3507.0000003508003], [3101.934, 3272.470499999996], [3165.433, 3272.470499999996], [3375.79, 3272.470499999996], [3508.594, 3797.0959000000003], [3638.872, 3272.470499999996], [3735.813, 3274.666666666667], [3896.28, 3272.470499999996], [4009.088, 3274.666666666667], [4336.15, 3272.470499999996], [4573.996, 3272.470499999996], [5118.174, 3272.470499999996], [5449.673, 3272.4705], [5903.197, 3272.4705], [6270.541, 3272.470499999996], [6627.476, 3272.470499999996], [7200.045, 0.0]]"
