first,second
y_bb,[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 14739.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 9321.0 -0.0 9321.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.477, 0.0], [1.102, 100137.0], [1.206, 2.6202515e6], [1.23, 2.6202515e6], [1.261, 2.6202515e6], [1.31, 2.6202515e6], [1.338, 2.6202515e6], [1.362, 2.6202515e6], [1.391, 2.6202515e6], [1.441, 2.6202515e6], [1.504, 2.6202515e6], [1.52, 2.6202515e6], [1.54, 2.6202515e6], [1.567, 2.6202515e6], [1.591, 2.6202873000000003e6], [1.627, 2.6202515e6], [1.663, 2.6202515e6], [1.715, 2.6202515e6], [1.781, 2.6202515e6], [1.831, 2.6202515e6], [1.865, 2.6202515e6], [1.929, 2.6202515e6], [1.966, 2.6219708000000003e6], [2.175, 2.6441739000000004e6], [2.396, 2.8138555e6], [2.591, 2.8147019000000004e6], [2.897, 2.8310795e6], [3.18, 2.8378544000000004e6], [3.47, 2.8455744000000004e6], [3.755, 2.8488981e6], [3.931, 2.8639182e6], [4.162, 2.8752381e6], [4.358, 2.8977576e6], [4.6, 2.9044635e6], [4.849, 2.9111397e6], [5.416, 2.9136831e6], [6.007, 2.9136831e6], [6.684, 2.9278699000000004e6], [7.315, 2.9278699000000004e6], [7.725, 2.9316247e6], [8.312, 2.9354278000000003e6], [8.971, 2.9404389000000004e6], [9.563, 2.9413023000000003e6], [10.145, 2.9441407e6], [10.692, 2.9441407e6], [11.9, 2.9441407e6], [12.266, 2.9453151e6], [13.197, 2.9455727e6], [13.489, 2.9495379000000004e6], [13.912, 2.9803857e6], [14.293, 3.0110994000000004e6], [14.984, 3.0378441e6], [15.766, 3.0464474000000004e6], [16.574, 3.0506756e6], [17.555, 3.0626201e6], [18.116, 3.1277787e6], [18.803, 3.1277787e6], [19.283, 3.1277787e6], [20.144, 3.2644049000000004e6], [21.968, 3.2906442e6], [23.215, 3.2925988000000003e6], [24.211, 3.2932569000000004e6], [25.918, 3.3012447e6], [28.441, 3.3059219000000004e6], [30.604, 3.3156069000000004e6], [31.417, 3.3156069000000004e6], [33.321, 3.3336583000000003e6], [35.173, 3.3385921e6], [37.005, 3.3385921e6], [39.546, 3.3688434000000004e6], [41.36, 3.3760343000000003e6], [44.2, 3.3760343000000003e6], [45.7, 3.3783376e6], [47.923, 3.378555e6], [49.512, 3.3878833000000003e6], [51.486, 3.394306e6], [54.718, 3.394306e6], [56.232, 3.3952403000000003e6], [57.476, 3.3983527e6], [61.109, 3.4416336e6], [64.572, 3.4530276e6], [68.33, 3.4564458000000003e6], [71.169, 3.4605566e6], [76.478, 3.4705796e6], [80.299, 3.4710696e6], [82.858, 3.4869505e6], [87.845, 3.4869505e6], [91.55, 3.4906031e6], [96.46, 3.4982759000000004e6], [100.343, 3.507456e6], [107.082, 3.5103783000000003e6], [111.063, 3.5135301e6], [115.048, 3.5149701e6], [121.205, 3.5633638000000003e6], [126.597, 3.5654316e6], [130.931, 3.5655209000000004e6], [137.226, 3.5697541e6], [146.964, 3.5697541e6], [156.831, 3.5697541e6], [161.882, 3.571301e6], [170.533, 3.5725837e6], [182.286, 3.5729975e6], [189.594, 3.5749388000000003e6], [195.578, 3.5767651000000015e6], [201.267, 3.5790158000000003e6], [215.762, 3.5799448e6], [234.014, 3.5809256e6], [240.707, 3.5817781e6], [253.517, 3.5839181e6], [261.13, 3.5817781e6], [268.23, 3.5841157e6], [285.883, 3.5916808e6], [292.701, 3.5916808000000003e6], [301.484, 3.5929802e6], [311.121, 3.5938687e6], [320.72, 3.5942431e6], [334.142, 3.5954371e6], [343.305, 3.5959036e6], [362.279, 3.5962227e6], [370.868, 3.5971807e6], [383.439, 3.5971807e6], [390.45, 3.5971807e6], [402.31, 3.5981217e6], [409.394, 3.5988964000000004e6], [419.606, 3.6001255e6], [429.198, 3.6001255e6], [439.577, 3.6001255e6], [447.482, 3.6001255e6], [454.871, 3.6001255e6], [466.982, 3.60065e6], [481.871, 3.6017744e6], [494.74, 3.6018751999999997e6], [502.374, 3.6192888000000003e6], [523.951, 3.623191e6], [570.517, 3.6233388e6], [587.53, 3.6252783000000003e6], [602.027, 3.6260709000000004e6], [641.973, 3.6260709000000004e6], [681.772, 3.6262497e6], [695.864, 3.6262497e6], [745.266, 3.6283231e6], [761.458, 3.6350563000000003e6], [817.884, 3.6389299000000004e6], [837.066, 3.6389299000000004e6], [852.696, 3.6395921999999997e6], [874.885, 3.6411981999999997e6], [934.946, 3.6421e6], [952.947, 3.6438496e6], [987.032, 3.6457897e6], [1005.012, 3.6460906999999997e6], [1033.091, 3.6476125e6], [1059.504, 3.6482108000000003e6], [1080.254, 3.6487345e6], [1124.474, 3.6492665e6], [1161.988, 3.6514657e6], [1193.525, 3.6532397e6], [1212.444, 3.6532397e6], [1252.703, 3.6533956e6], [1291.376, 3.6533956e6], [1319.234, 3.6571073000000003e6], [1345.755, 3.6600674e6], [1369.921, 3.6602379e6], [1398.258, 3.6602379e6], [1419.924, 3.6608469e6], [1486.239, 3.6611429e6], [1524.868, 3.6618265e6], [1580.652, 3.6615078000000003e6], [1636.199, 3.6618853000000003e6], [1664.489, 3.6626926e6], [1742.025, 3.6628264e6], [1812.047, 3.6628264e6], [1846.393, 3.6630802e6], [1875.178, 3.6635409e6], [2020.486, 3.6636931e6], [2106.869, 3.6636931e6], [2149.318, 3.6636931e6], [2281.206, 3.6640368e6], [2370.49, 3.6642936e6], [2466.306, 3.6643753e6], [2645.156, 3.6644147e6], [2720.554, 3.6651502e6], [3230.073, 3.6654011e6], [3296.334, 3.6654011e6], [3346.752, 3.6691377e6], [3436.823, 3.6698496e6], [3502.663, 3.6703045e6], [3605.766, 3.6703045e6], [3683.266, 3.6704092e6], [3798.128, 3.6706705e6], [3850.834, 3.6710365e6], [3961.987, 3.6715035e6], [4064.831, 3.6718264000000004e6], [4189.102, 3.6730995e6], [4298.934, 3.6731203000000003e6], [4435.6, 3.6734063000000003e6], [4534.49, 3.6734063000000003e6], [4632.486, 3.6752608000000003e6], [4788.529, 3.6755555e6], [4865.153, 3.67618e6], [5001.738, 3.6777006e6], [5142.046, 3.6766103e6], [5259.781, 3.678418e6], [5478.358, 3.6801897e6], [7183.87, 3.680588e6], [7201.452, 3.6850796e6]]"
y_pb,[[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0]
x_pb,"[100137.0, 7451.0, 55253.0, -0.0]"
s_bb,[-0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0]
x_bb,"[233152.0, 162841.0, 162841.0, 162841.0]"
x_box,"[143566.0, 55633.0, 93321.0, 429155.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [11508.0, 0.0, 0.0, 0.0, 9321.0, 5482.0, 0.0, 3798.0, 3273.0], [3740.0, 0.0, 0.0, 7451.0, 0.0, 0.0, 22190.0, 0.0, 0.0]], [[0.0, 0.0, 9321.0, 0.0, 9321.0, 0.0, 14739.0, 0.0, 0.0]], Vector{Float64}[]]"
evol_zeta,"[[0.902, 33379.0], [1.195, 33379.0], [1.217, 33379.0], [1.253, 33379.0], [1.295, 16689.5], [1.329, 16689.5], [1.349, 13826.0], [1.373, 9320.010700000013], [1.424, 12029.0], [1.481, 8344.5], [1.509, 8344.5], [1.523, 7450.342899999989], [1.55, 16689.5], [1.574, 8344.5], [1.611, 8792.0], [1.643, 8344.5], [1.681, 7450.342899999995], [1.739, 8121.0], [1.798, 8344.5], [1.837, 7450.342899999989], [1.889, 8344.5], [1.937, 8344.5], [1.979, 7036.0], [2.215, 5481.710000000003], [2.406, 4892.333333333334], [2.603, 4172.0], [2.916, 5481.709999999992], [3.189, 4172.0], [3.48, 9320.010700000013], [3.764, 9320.0107], [3.935, 9320.010699999984], [4.169, 7450.342899999989], [4.368, 7450.342899999989], [4.611, 7450.3429], [4.923, 3857.666666666667], [5.475, 5481.709999999992], [6.022, 5481.71], [6.694, 5481.709999999992], [7.32, 4172.0], [7.73, 4172.0], [8.319, 5481.709999999992], [8.992, 5417.342899999989], [9.577, 3857.666666666667], [10.155, 4698.0], [10.699, 4826.5], [11.924, 3857.5], [12.275, 4691.5], [13.214, 4691.5], [13.51, 3797.095900000015], [13.924, 4695.0], [14.316, 3797.0958999999857], [14.997, 3797.095900000015], [15.816, 4698.0], [16.581, 3858.0], [17.565, 3797.0959000000003], [18.132, 3797.0958999999857], [18.81, 3797.0959000000003], [19.293, 3797.0958999999857], [20.153, 3797.0958999999993], [21.98, 3725.0], [23.23, 3797.0958999999857], [24.231, 3725.0], [25.937, 3537.5], [28.473, 3272.470499999996], [30.629, 3272.470499999996], [31.424, 3272.470499999996], [33.335, 5481.709999999992], [35.192, 5481.709999999999], [37.019, 5481.71], [39.553, 5481.5], [41.374, 5386.709999999999], [44.21, 5481.531970535674], [45.714, 3797.0958999999857], [47.932, 3797.095900000015], [49.54, 7386.0107000000135], [51.501, 3271.470499999996], [54.808, 3271.470499999996], [56.246, 3271.470499999996], [57.503, 3797.095900000015], [61.127, 3797.0959000000007], [64.59, 3797.0959000000003], [68.346, 3249.0000003250007], [71.176, 3340.666666666666], [76.491, 3298.0], [80.308, 3090.470499999996], [82.865, 3657.095900000015], [87.867, 3330.5], [91.555, 3090.470499999996], [96.467, 3090.470499999996], [100.368, 3298.0], [107.093, 2522.3333333333335], [111.09, 3090.470499999996], [115.075, 2198.6666666666665], [121.211, 6770.0], [126.615, 3018.666666666667], [130.942, 2198.666666666667], [137.24, 3079.333333641367], [146.988, 2798.333333333333], [156.845, 2798.333333333334], [161.892, 2073.0], [170.554, 1905.6666666666665], [182.295, 2157.000000000006], [189.602, 2137.0], [195.596, 6209.000000000013], [201.296, 2121.3333333333358], [215.786, 2036.666666666666], [234.033, 2073.0], [240.72, 3079.333333333333], [253.529, 1992.0], [261.154, 1988.333333333357], [268.245, 5481.710000000002], [285.904, 2436.6666669104343], [292.714, 2846.666666666667], [301.494, 1512.3333333333346], [311.134, 1924.0], [320.734, 2798.333333333333], [334.161, 1865.3333333333335], [343.335, 1855.0], [362.29, 3472.0958999999857], [370.893, 1532.3333333333335], [383.467, 1532.3333333333358], [390.46, 1507.0], [402.321, 2146.333333333343], [409.409, 5481.709999999992], [419.622, 2086.0], [429.211, 1855.0], [439.584, 1855.0], [447.505, 2052.6666666666665], [454.886, 2052.6666666666665], [466.999, 5481.709999999992], [481.881, 1855.0], [494.756, 1455.3428999999996], [502.386, 4499.33333333333], [523.965, 4784.0], [570.53, 4289.0], [587.549, 2582.0], [602.051, 4784.0], [641.981, 3189.3333747424695], [681.792, 2581.9999999999955], [695.882, 1886.6666666666667], [745.29, 1190.0000000000039], [761.472, 1287.3333333333328], [817.9, 4172.0], [837.073, 3797.0959000000003], [852.701, 3777.3428999999996], [874.899, 1290.3333333333333], [934.953, 1624.5000000000437], [952.955, 1287.3333333333333], [987.047, 2047.5], [1005.037, 1193.3333333333333], [1033.105, 2265.3333333333335], [1059.518, 1563.0], [1080.272, 1898.5], [1124.488, 1073.4704999999958], [1162.005, 1862.5000000000146], [1193.544, 2815.9999999999905], [1212.457, 2429.999999999995], [1252.715, 1960.5], [1291.392, 1559.5], [1319.252, 1624.5], [1345.762, 1194.5], [1369.947, 3673.0], [1398.278, 3669.3333333333335], [1419.938, 1773.5], [1486.258, 971.0], [1524.875, 938.6666666666667], [1580.67, 2978.5], [1636.215, 897.0], [1664.5, 860.6666666666665], [1742.046, 1506.4999999999961], [1812.058, 1035.3333333333333], [1846.404, 1636.0], [1875.202, 3657.0959000000003], [2020.501, 1624.5000001625522], [2106.881, 1624.5000001625504], [2149.331, 1624.5], [2281.232, 2299.0], [2370.497, 1721.0], [2466.313, 860.5], [2645.191, 917.3333333333362], [2720.565, 779.5000000000045], [3230.085, 1177.0], [3296.342, 1098.4704999999994], [3346.761, 790.6666666666665], [3436.836, 880.0], [3502.68, 753.0000000000005], [3605.774, 697.0], [3683.301, 697.0000000698001], [3798.143, 1050.0], [3850.849, 697.0], [3962.004, 1428.5000000000146], [4064.846, 855.4999999999995], [4189.112, 734.3333333333334], [4298.947, 906.6666666666667], [4435.61, 596.9999999999999], [4534.504, 581.5], [4632.5, 823.4999999999945], [4788.543, 1086.0000000000014], [4865.166, 745.9999999999989], [5001.755, 657.9999999999936], [5142.06, 812.0], [5259.793, 525.0000000000001], [5478.375, 729.9999999999902], [7183.89, 679.6666666666665], [7201.48, 0.0]]"
