first,second
s_box,[21.0; 0.0; 21.0; 6.0; 21.0; 22.0; 16.0; 17.0; 17.0; 25.0;;]
x_pb,"[-0.0, 25.0, 15.0, -0.0]"
s_bb,[21.0; 0.0; 21.0; 6.0; 21.0; 22.0; 16.0; 17.0; 17.0; 25.0;;]
partition_bb,"[[[0.0, 25.0, 10.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 9.0, 25.0], [0.0, 0.0, 0.0, 1.0, 18.0, 22.0, 0.0, 0.0, 0.0, 0.0], [21.0, 0.0, 0.0, 0.0, 12.0, 8.0, 0.0, 0.0, 0.0, 0.0], [0.0, 2.0, 15.0, 21.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 17.0, 12.0, 0.0], [0.0, 6.0, 21.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 12.0, 17.0, 1.0], [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 16.0, 14.0, 9.0, 0.0], [0.0, 0.0, 0.0, 4.0, 21.0, 17.0, 0.0, 0.0, 0.0, 0.0]]]"
y_box,[0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 25.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 15.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0;;;]
evol_bb,"[[0.316, 1.6025932037764832e7]]"
y_bb,[0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 25.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 15.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0;;;]
evol_box,"[[0.481, 0.0], [2.276, 96819.20943525009], [2.355, 4.1514960128294905e6], [2.361, 8.013101896396585e6], [2.366, 1.004044498526931e7], [2.371, 1.1971245860019386e7], [2.375, 1.4191669243070465e7], [2.38, 1.4770910125605527e7], [2.386, 1.5253610861051414e7], [2.391, 1.5736311596497301e7], [2.394, 1.6025932037764832e7]]"
y_pb,[[-0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 24.999999999999996 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 15.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0;;;]]
x_bb,"[0.0, 25.0, 15.0, 0.0]"
x_box,"[0.0, 25.0, 15.0, 0.0]"
evol_zeta,"[[1.885, 24.666666666666668], [2.354, 24.500000000000004], [2.36, 21.66666666666667], [2.365, 21.000000000000043], [2.37, 14.5], [2.374, 13.0], [2.379, 5.333333333333332], [2.385, 4.999999999999999], [2.39, 5.0], [2.393, 2.3333333333333357], [2.4, 0.0]]"
ξ_box,[21.0; 25.0; 21.0; 21.0; 21.0; 22.0; 16.0; 17.0; 17.0; 25.0;;]
