first,second
y_bb,[30881.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 0.0 0.0 -0.0 0.0 0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 7451.0 -0.0 -0.0 7451.0 -0.0 5482.0 -0.0 3798.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 9200.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.515, 0.0], [1.232, 100137.0], [1.337, 2.6202515e6], [1.347, 2.6202515e6], [1.398, 2.6202515e6], [1.452, 2.6202515e6], [1.521, 2.6202515e6], [1.552, 2.6202515e6], [1.709, 2.6352725e6], [1.967, 5.746626841e8], [2.144, 5.746626841e8], [2.451, 5.746626841e8], [2.726, 5.746626841000001e8], [3.155, 5.746626841e8], [3.677, 5.747451324e8], [4.034, 5.747451324e8], [4.724, 5.750500605e8], [5.544, 5.774319803000001e8], [6.815, 1.4067321501000001e9], [7.762, 1.4404803072e9], [8.921, 1.4404919895e9], [10.975, 1.8604678902e9], [13.706, 2.0467736892e9], [15.864, 2.2707155258e9], [17.287, 2.2720017933e9], [21.424, 2.2885485675e9], [25.049, 2.4940951324e9], [27.02, 2.4947324556e9], [30.267, 2.6867668273e9], [33.297, 2.7184926841000004e9], [37.358, 2.7184926841000004e9], [41.369, 2.7184926841000004e9], [45.573, 2.7188582957000003e9], [50.024, 2.7203921958e9], [55.498, 3.1351341866e9], [68.268, 3.3734383197e9], [73.965, 3.5683981364e9], [96.083, 3.7292089386e9], [112.784, 3.7779059415e9], [128.102, 3.7930014003e9], [142.883, 4.0021320561e9], [165.897, 4.2087174803e9], [190.53, 4.2706095676e9], [231.241, 4.3393685245e9], [265.929, 4.4136216605e9], [317.024, 4.4137465039e9], [358.045, 4.4328751299e9], [401.153, 4.4322350365e9], [441.129, 4.4328686747e9], [483.749, 4.5641963832e9], [528.21, 4.6202892333e9], [584.134, 4.6397082975e9], [637.535, 4.6392675718e9], [696.992, 4.6570347865e9], [825.104, 4.7326614949e9], [948.09, 4.8254488196e9], [1004.583, 4.8439469855e9], [1075.877, 4.8441783225e9], [1139.379, 4.8478354129e9], [1201.264, 4.8478906525e9], [1267.622, 4.956699701e9], [1394.863, 4.9799147609e9], [1482.384, 5.0137771303e9], [1594.444, 5.0356132162e9], [1684.582, 5.0726671195e9], [1905.493, 5.1286859138e9], [2070.186, 5.1371025977e9], [2200.571, 5.1544817767e9], [2319.578, 5.1558806879e9], [2453.835, 5.4775165035e9], [2649.479, 5.4874720561e9], [2923.159, 5.6225059415e9], [3048.482, 5.6742226841e9], [3412.78, 5.7161129161e9], [3799.115, 5.8430658825e9], [4004.309, 6.0314259496e9], [4374.443, 6.2962884728e9], [5346.613, 6.3329649849e9], [6197.513, 6.3334549605e9], [6726.303, 6.349179627e9], [7200.017, 6.3525781915e9]]"
y_pb,[[30881.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[27604.0 0.0 0.0 0.0; 0.0 0.0 0.0 27598.0; 0.0 0.0 0.0 0.0; 0.0 0.0 1688.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 27599.0 25929.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0]
x_pb,"[30881.0, -0.0, 33379.0, -0.0]"
s_bb,[2498.0 -0.0 -0.0 -0.0; 33379.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0; 7451.0 -0.0 -0.0 -0.0; 9321.0 -0.0 -0.0 -0.0; 5482.0 -0.0 -0.0 -0.0; 33379.0 -0.0 -0.0 -0.0; 3798.0 -0.0 -0.0 -0.0; 3273.0 -0.0 -0.0 -0.0]
x_bb,"[30881.0, -0.0, 33379.0, -0.0]"
x_box,"[41725.0, 5763.0, 16772.0, 0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [9321.0, 11467.0, 0.0, 0.0, 9321.0, 0.0, 0.0, 0.0, 3273.0], [14902.0, 0.0, 0.0, 7451.0, 0.0, 0.0, 7451.0, 3577.0, 0.0], [18619.0, 0.0, 5482.0, 0.0, 0.0, 5482.0, 0.0, 3798.0, 0.0]], [[7451.0, 0.0, 0.0, 7451.0, 9200.0, 5482.0, 0.0, 3798.0, 0.0]], Vector{Float64}[], Vector{Float64}[]]"
evol_zeta,"[[1.015, 33379.0], [1.331, 33379.0], [1.34, 33379.0], [1.39, 33379.0], [1.437, 16689.5], [1.489, 16689.5], [1.526, 16689.5], [1.594, 16689.5], [1.751, 16689.5], [1.976, 9320.010699999984], [2.183, 11126.333333333332], [2.46, 11126.333333333325], [2.735, 10215.333333333332], [3.168, 9320.010700000013], [3.719, 10215.0], [4.054, 9320.010700932122], [4.763, 9320.010700000013], [5.556, 9320.010700000006], [6.84, 11126.0], [7.782, 8344.5], [8.944, 8344.5], [11.01, 8344.75], [13.74, 9320.002675000003], [15.891, 9320.010700000013], [17.315, 9320.010700000013], [21.479, 8344.5], [25.068, 8344.5], [27.055, 8344.5], [30.289, 9320.0], [33.376, 8344.5], [37.433, 8019.333333333334], [41.404, 8344.5], [45.65, 8344.5], [50.045, 7450.342899999989], [55.522, 7450.342899999989], [68.306, 8019.333333333334], [74.04, 8344.666666666664], [96.106, 8018.999999999998], [112.859, 8019.333333333334], [128.121, 7721.0], [142.908, 7450.342899999989], [165.929, 7450.342899999989], [190.575, 7721.0], [231.308, 8344.5], [265.959, 7450.342899999989], [317.046, 7450.342899999989], [358.069, 6213.333333333334], [401.176, 7450.342899999989], [441.172, 6213.333333333334], [483.774, 7417.333333333334], [528.23, 7450.342899999989], [584.18, 7450.3429], [637.588, 7417.333334075171], [697.03, 6213.333333333334], [825.16, 8344.75], [948.115, 7450.333333333334], [1004.659, 7721.333333333334], [1075.905, 7450.342899999989], [1139.408, 7450.342899999989], [1201.299, 7450.3429], [1267.647, 8019.333333333334], [1394.939, 7417.333333333334], [1482.406, 7748.333333333334], [1594.53, 6018.5], [1684.624, 7417.333333333334], [1905.52, 8019.333333333342], [2070.21, 7450.333333333334], [2200.592, 7450.342899999989], [2319.606, 5481.709999999992], [2453.86, 7450.3429], [2649.503, 7450.3429], [2923.2, 5671.333333333333], [3048.507, 5481.709999999992], [3412.804, 7450.3429], [3799.137, 5481.709999999992], [4004.331, 5481.709999999992], [4374.525, 7417.0], [5346.654, 6809.666666666666], [6197.536, 5481.709999999992], [6726.331, 5563.0], [7200.04, 0.0]]"
