first,second
y_bb,[30881.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 0.0 0.0 -0.0 0.0 0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 1240.0 -0.0 0.0 7451.0 -0.0 -0.0 22190.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 2500.0 -0.0 9321.0 -0.0 9321.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.491, 0.0], [1.161, 100137.0], [1.265, 2.6202515e6], [1.278, 2.6202515e6], [1.326, 5.746626841e8], [1.447, 5.746626841e8], [1.506, 5.746750365e8], [1.586, 5.746750365e8], [1.695, 5.76086595e8], [1.854, 5.770958556e8], [1.944, 5.773942656e8], [2.126, 2.7185050365e9], [2.298, 2.7193137002000003e9], [2.478, 2.7193621008e9], [2.901, 2.7195503007000003e9], [3.085, 2.7195503007000003e9], [3.33, 2.7197364405e9], [3.763, 2.7205382677000003e9], [4.234, 3.1356335333e9], [4.856, 4.4133626841e9], [5.335, 4.414313436299999e9], [5.813, 4.4144407806e9], [6.362, 4.4144691515e9], [7.045, 4.414705752e9], [7.681, 4.6378550365e9], [8.697, 4.8634350128e9], [9.191, 5.277757314900001e9], [9.876, 5.8842250365e9], [11.087, 5.885348299e9], [12.44, 6.108751829900001e9], [13.569, 6.108751829900001e9], [14.763, 6.108775132400001e9], [16.185, 6.3327126841e9], [18.11, 6.3327126841e9], [20.355, 6.524343407400001e9], [22.931, 6.5572016985e9], [25.695, 6.768535556900001e9], [29.205, 7.2355186071e9], [32.49, 7.2355186071e9], [36.419, 7.8035683605e9], [40.271, 7.803603407400001e9], [45.766, 8.0243670303e9], [51.206, 8.0280426841e9], [55.627, 8.0280426841e9], [60.579, 8.0283777341e9], [65.324, 8.0388526841e9], [71.509, 8.046823108400001e9], [77.649, 8.046911567900001e9], [83.855, 8.252110083e9], [91.267, 8.2716091739e9], [98.032, 8.4442149481e9], [106.238, 8.4775264607e9], [116.33, 8.4956338773e9], [125.441, 8.6640189243e9], [136.181, 8.6640189243e9], [144.607, 8.6640189243e9], [151.603, 8.7242862073e9], [162.413, 8.7778483605e9], [173.357, 8.8096354458e9], [182.468, 8.8174203989e9], [199.309, 8.9113464856e9], [219.667, 8.9113637311e9], [232.853, 9.1208767496e9], [247.208, 9.2110429754e9], [268.574, 9.3056312103e9], [282.32, 9.3077295029e9], [300.107, 9.3150719135e9], [313.643, 9.3188225449e9], [333.213, 9.3256439256e9], [358.717, 9.4735225497e9], [375.617, 9.475940083e9], [395.916, 9.4761433058e9], [422.598, 9.4761433058e9], [440.098, 9.5126926841e9], [460.863, 9.5126926841e9], [477.292, 9.5127751324e9], [501.223, 9.5189912813e9], [523.799, 9.5239626841e9], [541.102, 9.5244250225e9], [560.678, 9.5303292811e9], [590.045, 9.5412200297e9], [614.729, 9.6407543881e9], [644.932, 9.6818047967e9], [679.684, 9.7022756183e9], [711.444, 9.7302935575e9], [744.944, 9.7375258003e9], [772.28, 9.7490077341e9], [797.506, 9.7503625115e9], [837.71, 1.00332729088e10], [890.156, 1.00522726841e10], [950.59, 1.0093117701e10], [1010.192, 1.00950589082e10], [1069.07, 1.00954539067e10], [1139.558, 1.01044867393e10], [1183.104, 1.01351000009e10], [1237.887, 1.01903548974e10], [1292.396, 1.01942862181e10], [1345.315, 1.02763000297e10], [1395.737, 1.02850304573e10], [1454.634, 1.02968188467e10], [1510.792, 1.04019672181e10], [1586.924, 1.04236385809e10], [1655.06, 1.06207367699e10], [1723.009, 1.07124118782e10], [1787.383, 1.07247432863e10], [1878.302, 1.08931526841e10], [1969.384, 1.09341048013e10], [2103.369, 1.09341048013e10], [2192.829, 1.09635888467e10], [2293.264, 1.10047107929e10], [2394.439, 1.10702808897e10], [2564.242, 1.10817096605e10], [2756.266, 1.11505529774e10], [2904.492, 1.11506069851e10], [3063.343, 1.11581126841e10], [3243.783, 1.11581166921e10], [3395.19, 1.11581216985e10], [3517.466, 1.11581479842e10], [3769.302, 1.11581688467e10], [3997.92, 1.11581742699e10], [4158.72, 1.11585358268e10], [4356.125, 1.11585550205e10], [4520.892, 1.11585704573e10], [4785.845, 1.11585704573e10], [4937.591, 1.11586707962e10], [5197.12, 1.12871786299e10], [5408.644, 1.12963869747e10], [5666.056, 1.13451642699e10], [5993.501, 1.13451642699e10], [6212.92, 1.13825926841e10], [6444.607, 1.13826518299e10], [6625.54, 1.13829737516e10], [6842.039, 1.13830096605e10], [7065.974, 1.14058634074e10], [7200.014, 1.1451379357400002e10]]"
y_pb,[[30881.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[0.0 0.0 9325.0; 7946.0 0.0 33379.0; 0.0 33379.0 0.0; 7451.0 0.0 0.0; 9321.0 0.0 0.0; 5482.0 0.0 0.0; 12517.0 13122.0 0.0; 3798.0 0.0 3798.0; 3273.0 3273.0 3273.0]
x_pb,"[30881.0, -0.0, 33379.0, -0.0]"
s_bb,[2498.0 -0.0 -0.0; 33379.0 -0.0 -0.0; 0.0 -0.0 -0.0; 7451.0 -0.0 -0.0; 9321.0 -0.0 -0.0; 5482.0 -0.0 -0.0; 33379.0 -0.0 -0.0; 3798.0 -0.0 -0.0; 3273.0 -0.0 -0.0]
x_bb,"[30881.0, -0.0, 33379.0, -0.0]"
x_box,"[37950.0, 0.0, 26310.0, 0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [11508.0, 0.0, 0.0, 0.0, 9321.0, 5482.0, 0.0, 3798.0, 3273.0], [11191.0, 0.0, 7288.0, 7451.0, 0.0, 0.0, 7451.0, 0.0, 0.0]], [[0.0, 0.0, 9321.0, 0.0, 9321.0, 0.0, 14739.0, 0.0, 0.0], [3740.0, 0.0, 0.0, 7451.0, 0.0, 0.0, 22190.0, 0.0, 0.0]], Vector{Float64}[]]"
evol_zeta,"[[0.953, 33379.0], [1.26, 33379.0], [1.268, 33379.0], [1.281, 33379.0], [1.349, 16689.5], [1.454, 16689.5], [1.515, 16689.5], [1.615, 16689.5], [1.702, 16689.5], [1.866, 9320.010700000013], [1.966, 16689.499999999996], [2.134, 9320.010700000013], [2.317, 11126.333333333334], [2.492, 11126.333333333332], [2.921, 8344.5], [3.106, 8344.500000000004], [3.351, 8344.5], [3.774, 9320.010700000013], [4.281, 9320.010700000013], [4.897, 8344.5], [5.383, 8344.500000000002], [5.834, 11126.333333333358], [6.411, 8344.5], [7.084, 9320.010700000013], [7.717, 8344.5], [8.713, 9320.010700000013], [9.219, 11126.333333333332], [9.885, 8344.5], [11.108, 8344.5], [12.496, 8344.5], [13.59, 8344.5], [14.782, 8344.5], [16.208, 8344.5], [18.137, 7450.342899999989], [20.397, 8344.5], [22.95, 7450.342899999989], [25.715, 7450.342899999994], [29.262, 8303.5], [32.509, 7450.342899999989], [36.444, 7389.666666666657], [40.297, 7417.333349467375], [45.789, 7417.333333333334], [51.234, 8344.666666666668], [55.695, 7417.0], [60.604, 7417.333333333334], [65.357, 5481.709999999992], [71.53, 7417.333333333334], [77.668, 5481.709999999992], [83.878, 5237.666666666667], [91.288, 5481.709999999992], [98.059, 4635.666666666667], [106.27, 5237.666666666667], [116.372, 4635.666666666667], [125.481, 7450.342899999989], [136.236, 5237.666666666667], [144.627, 4172.0], [151.628, 5481.709999999992], [162.494, 6466.0], [173.377, 4172.0], [182.492, 4172.0], [199.338, 5481.709999999999], [219.687, 5481.709999999992], [232.88, 8019.333333333334], [247.236, 7450.342900000016], [268.621, 4554.333333333334], [282.344, 4172.0], [300.115, 4310.333333333333], [313.661, 4635.666666666667], [333.233, 4172.0], [358.731, 5237.666666666667], [375.663, 4172.0], [395.931, 4172.0], [422.616, 4172.0], [440.124, 4364.666666666667], [460.889, 4310.333333333333], [477.311, 4172.0], [501.3, 7417.333333333334], [523.82, 4172.0], [541.162, 4635.666666666667], [560.701, 4131.0], [590.064, 4172.0], [614.785, 4635.666666666666], [644.958, 4310.333333333333], [679.705, 4172.0], [711.49, 4172.0], [744.972, 4151.5], [772.334, 4172.0], [797.55, 3797.095900000015], [837.72, 5481.709999999992], [890.198, 5126.666666666666], [950.609, 4172.0], [1010.21, 4172.0], [1069.103, 4635.666666666667], [1139.597, 4172.0], [1183.123, 6799.333333333323], [1237.909, 4172.000000417302], [1292.416, 4172.0], [1345.335, 3797.095900000015], [1395.758, 3797.0958999999857], [1454.68, 3797.0959000000003], [1510.824, 3797.095900000015], [1586.942, 3797.095900000015], [1655.08, 5863.333333333334], [1723.07, 4635.666666666667], [1787.407, 5481.710000000023], [1878.322, 4135.0], [1969.414, 3797.0959000000003], [2103.39, 3272.470499999996], [2192.852, 2127.470499999996], [2293.302, 4172.000000417291], [2394.463, 4172.0], [2564.268, 3272.470499999996], [2756.287, 2086.0], [2904.539, 2106.5], [3063.371, 3797.0959000000003], [3243.807, 2086.0], [3395.215, 2086.0], [3517.481, 3272.4704999999994], [3769.326, 2086.0], [3997.943, 4171.999999999992], [4158.739, 2085.9999999999927], [4356.169, 2086.0000002087036], [4520.912, 2212.3428999999996], [4785.871, 4635.666666666667], [4937.641, 2086.0], [5197.144, 3797.095900000015], [5408.679, 3797.095900000015], [5666.076, 3272.470499999996], [5993.523, 5237.666666666666], [6212.945, 3817.0], [6444.666, 3272.470499999996], [6625.559, 2086.0], [6842.063, 2086.0], [7065.998, 2086.0], [7200.026, 0.0]]"
