first,second
y_bb,[16690.0 29043.0 1837.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 16690.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 33379.0 14191.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 16690.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.484, 0.0], [1.177, 100137.0], [1.277, 2.6202515e6], [1.285, 5.747451324e8], [1.296, 5.770958556e8], [1.308, 5.773583081e8], [1.326, 4.4133626841e9], [1.337, 4.413445132400001e9], [1.356, 4.414943702e9], [1.416, 4.4146423925e9], [1.441, 7.613197980900001e9], [1.499, 7.613170352400001e9], [1.567, 8.2518326841e9], [1.621, 8.2520626841e9], [1.688, 8.252068360499999e9], [1.76, 8.2520683605e9], [1.845, 8.252660150400001e9], [1.931, 1.00421526841e10], [2.027, 1.03956626841e10], [2.099, 1.03956750365e10], [2.178, 1.0395745132400002e10], [2.29, 1.0395933407400002e10], [2.376, 1.03959380006e10], [2.528, 1.15649826841e10], [2.684, 1.16420383605e10], [2.885, 1.17706026841e10], [3.081, 1.1900128527400002e10], [3.351, 1.21094050365e10], [3.516, 1.2109475132400002e10], [3.7, 1.21096283605e10], [3.858, 1.2731590352400002e10], [4.105, 1.3051269355e10], [4.288, 1.32959683605e10], [4.548, 1.33704826841e10], [4.773, 1.33704826841e10], [5.029, 1.3370792872800001e10], [5.256, 1.35961518202e10], [5.5, 1.36582183605e10], [5.762, 1.3851234353e10], [6.034, 1.4152300352400002e10], [6.321, 1.4156888182400002e10], [6.619, 1.42440283605e10], [6.868, 1.42440283605e10], [7.099, 1.42440283605e10], [7.359, 1.45163426841e10], [7.571, 1.47693818202e10], [7.942, 1.4781594269900002e10], [8.25, 1.4917504269900002e10], [8.525, 1.4917504269900002e10], [8.822, 1.49952026841e10], [9.09, 1.49952026841e10], [9.534, 1.49952026841e10], [9.852, 1.4995219244900002e10], [10.327, 1.4995481604900002e10], [10.699, 1.4996623409900002e10], [11.023, 1.49966300855e10], [11.295, 1.49966300855e10], [11.621, 1.49968126841e10], [12.436, 1.49968126841e10], [12.767, 1.49968126841e10], [13.097, 1.49968126841e10], [13.485, 1.49968126841e10], [13.895, 1.49968126841e10], [14.222, 1.49968126841e10], [14.694, 1.49968126841e10], [14.973, 1.49968126841e10], [15.249, 1.49968126841e10], [15.562, 1.49968165082e10]]"
y_pb,[[30881.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[-0.0 677.0; 17300.0 16690.0; -0.0 1821.0; 7451.0 7451.0; -0.0 9321.0; -0.0 5482.0; 33379.0 16690.0; 3798.0 3798.0; 3273.0 3273.0]
x_pb,"[30881.0, -0.0, 33379.0, -0.0]"
s_bb,[0.0 -0.0; 4336.0 2499.0; 14852.0 -0.0; 7451.0 7451.0; 9321.0 9321.0; 5482.0 5482.0; 16689.0 33379.0; 3798.0 3798.0; 3273.0 3273.0]
x_bb,"[47570.0, -0.0, 16690.0, -0.0]"
x_box,"[32702.0, -0.0, 31558.0, -0.0]"
partition_bb,"[[[0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [16690.0, 16690.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 14739.0, 0.0, 9321.0, 0.0, 9321.0, 0.0, 0.0], [0.0, 25929.0, 0.0, 7451.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 27898.0, 0.0, 0.0, 0.0, 5482.0, 0.0, 0.0, 0.0], [13095.0, 0.0, 0.0, 0.0, 0.0, 5482.0, 14803.0, 0.0, 0.0], [0.0, 29582.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3798.0, 0.0], [0.0, 20828.0, 0.0, 0.0, 0.0, 5482.0, 0.0, 3798.0, 3273.0], [0.0, 17633.0, 0.0, 0.0, 0.0, 0.0, 15746.0, 0.0, 0.0], [0.0, 17162.0, 0.0, 0.0, 0.0, 0.0, 16218.0, 0.0, 0.0], [0.0, 16926.0, 0.0, 0.0, 0.0, 0.0, 16454.0, 0.0, 0.0], [0.0, 16808.0, 0.0, 0.0, 0.0, 0.0, 16572.0, 0.0, 0.0], [0.0, 16749.0, 0.0, 0.0, 0.0, 0.0, 16631.0, 0.0, 0.0], [0.0, 16719.0, 0.0, 0.0, 0.0, 0.0, 16660.0, 0.0, 0.0], [0.0, 16705.0, 0.0, 0.0, 0.0, 0.0, 16675.0, 0.0, 0.0], [0.0, 16697.0, 0.0, 0.0, 0.0, 0.0, 16682.0, 0.0, 0.0], [0.0, 16694.0, 0.0, 0.0, 0.0, 0.0, 16686.0, 0.0, 0.0], [0.0, 16692.0, 0.0, 0.0, 0.0, 0.0, 16688.0, 0.0, 0.0], [0.0, 0.0, 16691.0, 0.0, 0.0, 0.0, 16689.0, 0.0, 0.0]], [[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 16690.0, 0.0, 0.0, 0.0, 0.0, 16690.0, 0.0, 0.0], [0.0, 0.0, 16690.0, 0.0, 0.0, 0.0, 16690.0, 0.0, 0.0], [5418.0, 0.0, 0.0, 0.0, 9321.0, 0.0, 18642.0, 0.0, 0.0], [0.0, 2088.0, 0.0, 7451.0, 0.0, 0.0, 16772.0, 3798.0, 3273.0], [27898.0, 0.0, 0.0, 0.0, 0.0, 5482.0, 0.0, 0.0, 0.0]]]"
evol_zeta,"[[0.963, 33379.0], [1.272, 33379.0], [1.279, 33379.0], [1.288, 33379.0], [1.3, 16689.5], [1.313, 16689.5], [1.328, 16689.5], [1.343, 13911.5], [1.36, 16689.499999999996], [1.418, 16689.5], [1.446, 9733.5], [1.503, 9320.010700000013], [1.572, 8344.5], [1.626, 9320.010700000013], [1.692, 9320.010700000013], [1.779, 9320.010700000013], [1.852, 9320.010700000012], [1.937, 7450.342899999989], [2.031, 8344.5], [2.101, 8344.5], [2.192, 8344.5], [2.293, 7450.342899999989], [2.382, 8344.5], [2.534, 7450.342899999966], [2.689, 5481.710000000029], [2.9, 5481.709999999992], [3.085, 7450.342899999989], [3.355, 8344.5], [3.521, 8344.5], [3.705, 5481.709999999992], [3.876, 4866.500000000015], [4.11, 8344.5], [4.293, 3797.095900000015], [4.552, 4172.0], [4.778, 3797.095899999989], [5.033, 3797.0958999999966], [5.273, 6992.5], [5.517, 3272.470499999996], [5.766, 3797.0958999999857], [6.039, 3272.470499999996], [6.325, 7450.342899999989], [6.623, 3278.0], [6.873, 4172.000000000004], [7.116, 3272.4705], [7.363, 2433.0], [7.575, 5481.709999999992], [7.945, 5481.709999999992], [8.254, 1216.4999999999927], [8.527, 351.5], [8.824, 175.5], [9.097, 87.5], [9.548, 14.0], [9.858, 7.0], [10.332, 3272.470499999996], [10.704, 3.5], [11.025, 1.5], [11.297, 0.5], [11.626, 2086.0], [12.45, 187.0], [12.771, 3.5], [13.101, 93.50000000000364], [13.504, 46.5], [13.912, 23.0], [14.237, 1.5], [14.708, 1.5], [14.991, 0.5], [15.253, 0.5], [15.567, 0.0]]"
y_box,[16623.0 16079.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 66.0 -0.0 16689.0 0.0 9321.0 5482.0 -0.0 0.0 0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 32702.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 31558.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
ξ_box,[16689.0 33379.0; 33379.0 16690.0; 16689.0 33379.0; 7451.0 7451.0; 9321.0 9321.0; 5482.0 5482.0; 33379.0 16690.0; 3798.0 3798.0; 3273.0 3273.0]
evol_bb,"[[0.507, 2.26777161451e10], [1.316, 2.2673752684100002e10], [56.813, 1.88353234074e10], [63.669, 1.8835282684100002e10], [125.719, 1.84242754129e10], [191.075, 1.55150485497e10], [207.861, 1.50156783605e10], [254.37, 1.49968534622e10]]"
