first,second
partition_bb,"[[[52.0, 49.0, 45.0, 38.0, 32.0, 22.0, 12.0, 7.0, 7.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 2.0, 6.0, 13.0, 19.0, 29.0, 12.0, 7.0, 8.0, 4.0, 1.0, 11.0, 4.0, 14.0, 16.0, 14.0, 16.0, 19.0, 25.0, 32.0], [40.0, 33.0, 29.0, 22.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 19.0, 7.0, 7.0, 0.0, 0.0, 3.0, 9.0, 16.0], [24.0, 31.0, 35.0, 28.0, 22.0, 12.0, 5.0, 0.0, 3.0, 4.0, 1.0, 11.0, 4.0, 14.0, 12.0, 19.0, 16.0, 12.0, 8.0, 15.0], [48.0, 41.0, 37.0, 30.0, 24.0, 14.0, 4.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 11.0, 14.0, 22.0, 16.0, 9.0]], [[10.0, 17.0, 15.0, 9.0, 13.0, 15.0, 5.0, 7.0, 8.0, 4.0, 1.0, 11.0, 19.0, 7.0, 7.0, 7.0, 10.0, 15.0, 15.0, 15.0], [8.0, 15.0, 11.0, 4.0, 10.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 11.0, 19.0, 14.0, 16.0, 19.0, 16.0, 22.0, 25.0, 32.0], [25.0, 26.0, 30.0, 23.0, 28.0, 26.0, 6.0, 4.0, 1.0, 0.0, 1.0, 11.0, 19.0, 14.0, 12.0, 19.0, 16.0, 8.0, 8.0, 1.0]], [[45.0, 38.0, 34.0, 27.0, 21.0, 11.0, 5.0, 0.0, 0.0, 0.0, 1.0, 11.0, 19.0, 9.0, 7.0, 19.0, 16.0, 8.0, 8.0, 1.0], [22.0, 29.0, 25.0, 18.0, 12.0, 2.0, 0.0, 5.0, 2.0, 4.0, 1.0, 11.0, 13.0, 1.0, 1.0, 13.0, 16.0, 22.0, 24.0, 17.0]]]"
y_bb,[0.0 49.0 45.0 38.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 0.0 32.0 29.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 0.0 0.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 14.0 16.0 19.0 16.0 18.0 0.0 0.0;;; 0.0 0.0 -0.0 -0.0 -0.0 26.0 -0.0 -0.0 8.0 -0.0 1.0 0.0 19.0 -0.0 -0.0 -0.0 0.0 22.0 24.0 32.0; -0.0 -0.0 30.0 -0.0 -0.0 0.0 6.0 -0.0 0.0 -0.0 -0.0 11.0 -0.0 14.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 0.0 23.0 1.0 -0.0 -0.0 7.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 16.0 19.0 16.0 0.0 1.0 -0.0;;; 45.0 37.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 11.0 0.0 -0.0 -0.0 -0.0 0.0 22.0 -0.0 17.0; -0.0 -0.0 -0.0 0.0 21.0 -0.0 5.0 5.0 2.0 -0.0 1.0 -0.0 -0.0 -0.0 7.0 4.0 16.0 -0.0 -0.0 0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 1.0 34.0 -0.0 -0.0 11.0 -0.0 -0.0 -0.0 4.0 -0.0 -0.0 -0.0 9.0 -0.0 -0.0 -0.0 -0.0 24.0 -0.0]
y_pb,[[-0.0 49.0 44.99999999999999 38.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 32.0 28.999999999999996 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 14.0 16.0 19.0 16.0 18.0 -0.0 -0.0;;;]]
s_box,[0.0 49.0 0.0; 49.0 0.0 28.0; 45.0 0.0 0.0; 38.0 0.0 0.0; 17.0 0.0 0.0; 0.0 0.0 29.0; 0.0 12.0 0.0; 0.0 7.0 0.0; 0.0 7.0 0.0; 0.0 3.0 0.0; 0.0 0.0 1.0; 0.0 10.0 11.0; 0.0 18.0 19.0; 0.0 0.0 14.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 1.0 22.0; 0.0 25.0 25.0; 0.0 18.0 0.0]
x_pb,"[132.0, 61.0, -0.0, 83.0]"
y_box,[0.0 0.0 0.0 0.0 15.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.0 16.0 15.0 12.0 3.0 0.0 27.0; 0.0 0.0 0.0 0.0 0.0 2.0 0.0 7.0 0.0 0.0 1.0 11.0 19.0 0.0 0.0 0.0 0.0 0.0 21.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 52.0 0.0 0.0 0.0 0.0 0.0 12.0 0.0 7.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0;;; 0.0 47.0 44.0 38.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 32.0 29.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.0 16.0 19.0 16.0 21.0 0.0 0.0;;; 44.0 0.0 0.0 32.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0 9.0 0.0 0.0 0.0; 0.0 15.0 39.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 12.0 7.0 8.0 4.0 0.0 0.0 0.0 0.0 16.0 0.0 7.0 0.0 0.0 32.0]
ξ_box,[52.0 49.0 44.0; 49.0 47.0 43.0; 45.0 44.0 39.0; 38.0 38.0 32.0; 32.0 32.0 32.0; 29.0 29.0 29.0; 12.0 12.0 12.0; 7.0 7.0 7.0; 7.0 7.0 8.0; 3.0 3.0 4.0; 1.0 0.0 1.0; 11.0 10.0 11.0; 19.0 18.0 19.0; 14.0 14.0 14.0; 16.0 16.0 16.0; 15.0 19.0 19.0; 12.0 16.0 16.0; 15.0 22.0 22.0; 21.0 25.0 25.0; 27.0 18.0 32.0]
s_bb,[52.0 25.0 -0.0; -0.0 26.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 27.0; -0.0 27.0 -0.0; -0.0 -0.0 -0.0; 12.0 -0.0 -0.0; 7.0 -0.0 -0.0; 8.0 -0.0 -0.0; 4.0 4.0 -0.0; 1.0 -0.0 -0.0; 11.0 -0.0 -0.0; 19.0 -0.0 19.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 15.0; -0.0 -0.0 -0.0; 4.0 -0.0 -0.0; 25.0 -0.0 -0.0; 32.0 -0.0 -0.0]
x_bb,"[132.0, 61.0, 0.0, 83.0]"
x_box,"[129.0, 61.0, 0.0, 86.0]"
