first,second
partition_bb,"[[[50.0, 47.0, 36.0, 35.0, 33.0, 29.0, 26.0, 24.0, 19.0, 16.0, 10.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [26.0, 23.0, 17.0, 11.0, 9.0, 6.0, 2.0, 0.0, 0.0, 3.0, 0.0, 7.0, 0.0, 0.0, 12.0, 28.0, 28.0, 15.0, 14.0, 8.0], [2.0, 5.0, 11.0, 17.0, 19.0, 22.0, 26.0, 28.0, 24.0, 27.0, 21.0, 15.0, 24.0, 9.0, 25.0, 9.0, 7.0, 15.0, 14.0, 8.0], [27.0, 30.0, 19.0, 18.0, 19.0, 26.0, 22.0, 20.0, 24.0, 27.0, 31.0, 24.0, 22.0, 9.0, 0.0, 0.0, 0.0, 1.0, 2.0, 8.0], [23.0, 26.0, 37.0, 29.0, 28.0, 30.0, 34.0, 32.0, 24.0, 21.0, 19.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [29.0, 32.0, 43.0, 35.0, 34.0, 27.0, 27.0, 26.0, 18.0, 21.0, 15.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [21.0, 24.0, 28.0, 36.0, 34.0, 35.0, 34.0, 32.0, 24.0, 22.0, 16.0, 9.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [23.0, 26.0, 37.0, 29.0, 29.0, 27.0, 31.0, 33.0, 24.0, 21.0, 15.0, 8.0, 8.0, 0.0, 0.0, 0.0, 0.0, 5.0, 6.0, 0.0], [45.0, 48.0, 37.0, 36.0, 34.0, 28.0, 27.0, 25.0, 18.0, 15.0, 9.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]"
y_bb,[0.0 0.0 20.0 36.0 34.0 35.0 34.0 33.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 24.0 27.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 31.0 24.0 24.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0;;;]
y_pb,[[-0.0 -0.0 20.0 36.0 34.0 35.0 34.0 33.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 24.0 27.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 31.0 24.0 24.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[50.0; 48.0; 23.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 25.0; 28.0; 28.0; 15.0; 14.0; 8.0;;]
x_pb,"[192.0, 51.0, 79.0, -0.0]"
y_box,[0.0 0.0 20.0 36.0 34.0 35.0 34.0 33.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 24.0 27.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 31.0 24.0 24.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0;;;]
ξ_box,[50.0; 48.0; 43.0; 36.0; 34.0; 35.0; 34.0; 33.0; 24.0; 27.0; 31.0; 24.0; 24.0; 9.0; 25.0; 28.0; 28.0; 15.0; 14.0; 8.0;;]
s_bb,[50.0; 48.0; 23.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.0; 25.0; 28.0; 28.0; 15.0; 14.0; 8.0;;]
x_bb,"[192.0, 51.0, 79.0, 0.0]"
x_box,"[192.0, 51.0, 79.0, 0.0]"
