first,second
partition_bb,"[[[33.0, 35.0, 22.0, 11.0, 13.0, 1.0, 5.0, 14.0, 17.0, 18.0, 21.0, 21.0, 19.0, 19.0, 17.0, 16.0, 12.0, 4.0, 7.0, 35.0], [33.0, 35.0, 30.0, 20.0, 13.0, 1.0, 4.0, 13.0, 16.0, 17.0, 20.0, 20.0, 19.0, 19.0, 17.0, 16.0, 12.0, 4.0, 1.0, 29.0]]]"
y_bb,[33.0 35.0 30.0 20.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 13.0 1.0 5.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 14.0 17.0 18.0 21.0 21.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 19.0 19.0 17.0 16.0 12.0 4.0 7.0 17.0;;;]
y_pb,[[33.0 35.0 30.0 20.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 13.0 1.0 5.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 14.0 17.0 18.0 21.0 21.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 19.0 19.0 17.0 16.0 12.0 4.0 7.0 17.0;;;]]
s_box,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 18.0;;]
x_pb,"[118.0, 19.0, 91.0, 111.0]"
y_box,[33.0 35.0 30.0 20.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 13.0 1.0 5.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 14.0 17.0 18.0 21.0 21.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 19.0 19.0 17.0 16.0 12.0 4.0 7.0 17.0;;;]
ξ_box,[33.0; 35.0; 30.0; 20.0; 13.0; 1.0; 5.0; 14.0; 17.0; 18.0; 21.0; 21.0; 19.0; 19.0; 17.0; 16.0; 12.0; 4.0; 7.0; 35.0;;]
s_bb,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 18.0;;]
x_bb,"[118.0, 19.0, 91.0, 111.0]"
x_box,"[118.0, 19.0, 91.0, 111.0]"
