first,second
s_box,[0.0 0.0 37.0 45.0; 3.0 0.0 35.0 0.0; 38.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 34.0 0.0 0.0; 0.0 0.0 0.0 38.0; 0.0 25.0 0.0 0.0; 32.0 0.0 0.0 0.0; 0.0 23.0 0.0 0.0; 15.0 17.0 17.0 0.0; 11.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 4.0 0.0; 0.0 1.0 0.0 0.0; 9.0 9.0 9.0 0.0; 10.0 10.0 0.0 0.0; 0.0 0.0 16.0 16.0; 0.0 0.0 0.0 18.0; 0.0 0.0 0.0 1.0; 0.0 0.0 0.0 0.0]
x_pb,"[174.0, 68.0, -0.0, 19.0, 38.0, 53.0]"
s_bb,[-0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; 43.0 4.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0; 37.0 -0.0 -0.0 -0.0; 2.0 -0.0 -0.0 -0.0; 37.0 -0.0 -0.0 -0.0; 17.0 -0.0 -0.0 -0.0; 12.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; 1.0 -0.0 -0.0 -0.0; 9.0 -0.0 -0.0 -0.0; 10.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0]
partition_bb,"[[[53.0, 42.0, 38.0, 41.0, 39.0, 34.0, 32.0, 28.0, 27.0, 7.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [35.0, 24.0, 20.0, 20.0, 26.0, 21.0, 25.0, 27.0, 28.0, 13.0, 8.0, 0.0, 0.0, 1.0, 8.0, 9.0, 15.0, 22.0, 25.0, 27.0], [30.0, 41.0, 37.0, 37.0, 31.0, 26.0, 25.0, 20.0, 19.0, 17.0, 12.0, 14.0, 5.0, 1.0, 9.0, 10.0, 16.0, 7.0, 3.0, 0.0], [4.0, 15.0, 19.0, 19.0, 25.0, 30.0, 31.0, 32.0, 37.0, 17.0, 12.0, 9.0, 0.0, 0.0, 8.0, 9.0, 15.0, 22.0, 18.0, 15.0], [23.0, 34.0, 38.0, 37.0, 43.0, 38.0, 37.0, 32.0, 30.0, 13.0, 8.0, 14.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [44.0, 33.0, 29.0, 29.0, 23.0, 18.0, 17.0, 12.0, 11.0, 4.0, 9.0, 14.0, 5.0, 1.0, 9.0, 10.0, 13.0, 22.0, 26.0, 23.0]], [[43.0, 32.0, 28.0, 28.0, 22.0, 17.0, 16.0, 15.0, 10.0, 17.0, 12.0, 4.0, 5.0, 1.0, 9.0, 10.0, 16.0, 22.0, 26.0, 23.0]], Vector{Float64}[], Vector{Float64}[]]"
y_box,[53.0 39.0 0.0 0.0 9.0 37.0 14.0 0.0 20.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 41.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 4.0 0.0 19.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11.0 15.0 0.0 21.0;;; 53.0 42.0 38.0 40.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 33.0 5.0 27.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12.0 14.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 21.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 25.0 22.0;;; 9.0 0.0 31.0 31.0 31.0 36.0 32.0 0.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 25.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.0 0.0 12.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 22.0 15.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 11.0 2.0;;; 0.0 38.0 37.0 37.0 43.0 0.0 10.0 0.0 8.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 32.0 29.0 0.0 0.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 26.0 0.0 0.0 3.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 14.0 9.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0 0.0 0.0 0.0 9.0 10.0 0.0 0.0 12.0 13.0]
evol_bb,"[[2.266, 2.140041024459426e7], [7.966, 2.1399146097376898e7]]"
y_bb,[53.0 42.0 38.0 41.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 38.0 -0.0 30.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 14.0 5.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 16.0 22.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 26.0 27.0;;; 43.0 32.0 -0.0 -0.0 -0.0 17.0 16.0 15.0 -0.0 17.0 0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 26.0 8.0; -0.0 -0.0 -0.0 28.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 9.0 -0.0 16.0 -0.0 -0.0 15.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 -0.0 -0.0 -0.0 19.0 -0.0 -0.0; -0.0 -0.0 0.0 0.0 18.0 -0.0 -0.0 -0.0 -0.0 -0.0 12.0 -0.0 5.0 -0.0 -0.0 -0.0 0.0 3.0 0.0 -0.0; -0.0 -0.0 28.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 -0.0 -0.0 4.0 -0.0 1.0 -0.0 10.0 -0.0 0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.415, 0.0], [1.899, 5901.289838513359], [2.067, 259882.59813005885], [2.201, 259882.5981300524], [2.409, 259882.5981300117], [2.806, 1.9153646077769664e6], [3.834, 6.372697590297914e6], [4.439, 7.77321081223416e6], [7.198, 7.773210812234161e6], [7.86, 8.028606883947188e6], [8.98, 8.791942406524874e6], [10.327, 8.791942406524874e6], [12.166, 9.938179989361236e6], [14.402, 1.0192600613701748e7], [16.263, 1.0192600613701748e7], [19.291, 1.0192600613701748e7], [21.996, 1.0575120229911098e7], [23.357, 1.0956991220531791e7], [25.947, 1.0956991220531791e7], [28.993, 1.1721486528177585e7], [33.925, 1.2230349946889732e7], [38.806, 1.235812146317407e7], [43.769, 1.2485314967193332e7], [49.516, 1.2612435540967446e7], [57.668, 1.2739507370760646e7], [66.027, 1.299463668761331e7], [73.014, 1.3121573245217552e7], [83.229, 1.3248865435858639e7], [94.139, 1.3503898672805967e7], [104.857, 1.363092964652185e7], [117.258, 1.3631092146352202e7], [138.898, 1.3758336182314506e7], [163.557, 1.3885867892279467e7], [187.642, 1.3886049713336814e7], [217.23, 1.4013020921580367e7], [241.44, 1.4013580313824503e7], [289.54, 1.4267969893223317e7], [968.043, 1.4268028713869797e7], [1076.943, 1.4395134048941256e7], [1134.569, 1.4395359335606994e7], [1190.337, 1.4395528570202576e7], [1274.442, 1.4522340294803366e7], [1349.22, 1.4522510326110192e7], [1422.361, 1.4522552083443964e7], [1568.777, 1.4650175868784811e7], [1702.41, 1.4777129247903826e7], [1877.054, 1.4777250499959588e7], [2058.855, 1.477741722876147e7], [2236.445, 1.4904486435542878e7], [2388.591, 1.490448747343262e7], [2547.063, 1.4904530210719297e7], [2889.662, 1.5032252845151063e7], [3258.038, 1.5032293332874136e7], [3600.083, 1.5159121057534296e7]]"
y_pb,[[53.00000000000001 42.0 38.0 41.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 38.0 -0.0 30.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 14.0 5.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 16.0 22.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 26.0 27.0;;;]]
x_bb,"[174.0, 68.0, -0.0, 19.0, 38.0, 53.0]"
