first,second
s_box,[0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 3.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 14.0 14.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 15.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 14.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 6.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 5.0; 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0]
x_pb,"[64.0, 32.0, 99.0, -0.0, 32.0, 43.0]"
s_bb,[0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 16.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0]
partition_bb,"[[[9.0, 15.0, 18.0, 17.0, 6.0, 6.0, 9.0, 20.0, 13.0, 19.0, 19.0, 21.0, 23.0, 16.0, 6.0, 10.0, 10.0, 5.0, 7.0, 21.0], [9.0, 15.0, 15.0, 10.0, 16.0, 6.0, 10.0, 20.0, 13.0, 19.0, 19.0, 21.0, 23.0, 16.0, 6.0, 10.0, 10.0, 5.0, 7.0, 20.0], [9.0, 15.0, 18.0, 22.0, 16.0, 6.0, 10.0, 20.0, 13.0, 19.0, 19.0, 16.0, 23.0, 16.0, 6.0, 4.0, 6.0, 5.0, 7.0, 21.0]], Vector{Float64}[], Vector{Float64}[], Vector{Float64}[], Vector{Float64}[]]"
y_box,[9.0 15.0 18.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 16.0 6.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0 13.0 19.0 19.0 21.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 6.0 10.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 5.0 7.0 21.0;;; 0.0 0.0 17.0 0.0 0.0 6.0 0.0 20.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0; 9.0 0.0 1.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 13.0 15.0 0.0 0.0 0.0 0.0 0.0 19.0 20.0 0.0 2.0 0.0 0.0 10.0 0.0 0.0 21.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 10.0 0.0 5.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 19.0 0.0 0.0 8.0 0.0 6.0 0.0 0.0 0.0 0.0 0.0;;; 0.0 15.0 18.0 22.0 1.0 6.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 9.0 0.0 0.0 0.0 1.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 19.0 19.0 21.0 2.0 16.0 6.0 0.0 0.0 0.0 7.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 5.0 0.0 21.0;;; 0.0 0.0 7.0 0.0 0.0 0.0 0.0 20.0 13.0 0.0 0.0 0.0 23.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 9.0 0.0 0.0 0.0 2.0 0.0 10.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 6.0 0.0 0.0 0.0 19.0 18.0 21.0 0.0 16.0 0.0 0.0 8.0 0.0 0.0 12.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 15.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0; 0.0 0.0 0.0 22.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0 0.0 0.0 5.0 7.0 3.0;;; 9.0 0.0 0.0 12.0 3.0 6.0 10.0 10.0 13.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 13.0 0.0 0.0 0.0 0.0 19.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 15.0 15.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0 19.0 21.0 0.0 0.0 0.0 0.0 0.0 0.0 6.0 14.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 10.0 0.0 0.0 6.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0 23.0 0.0 0.0 10.0 0.0 0.0 0.0 0.0]
evol_bb,"[[0.366, 2.1309662209026497e6]]"
y_bb,[9.0 15.0 18.0 22.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 16.0 6.0 10.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 4.0 13.0 19.0 19.0 21.0 23.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 16.0 6.0 10.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 5.0 7.0 21.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.416, 0.0], [2.012, 3919.0394903844835], [2.151, 3919.0394903844845], [2.223, 3919.039490384484], [2.299, 3919.039490384484], [2.376, 3919.039490384484], [2.444, 3919.0394903844835], [2.541, 3919.0394903844845], [2.833, 3922.6902789825563], [3.004, 3922.6902789825926], [3.586, 3961.168837208279], [4.151, 3961.16883720828], [4.72, 3961.902596611734], [6.004, 3993.344775903276], [7.416, 4014.8283831227964], [11.886, 136934.76216450226], [15.505, 269798.8010167094], [18.354, 402833.27469111036], [21.148, 402833.27469111036], [29.393, 402833.27469111036], [33.598, 402833.27469111036], [38.736, 668722.1182290325], [44.154, 668726.46216585], [53.53, 1.0674466929754154e6], [56.187, 1.0674466929754154e6], [60.752, 1.0674466929754154e6], [71.52, 1.0674466929754151e6], [78.393, 1.0674466929754154e6], [83.33, 1.0674466929754154e6], [91.799, 1.0674466929754154e6], [97.138, 1.0674466929754154e6], [105.488, 1.200386578354012e6], [114.3, 1.2004535587754122e6], [122.396, 1.2004535587754122e6], [132.724, 1.2004647025394803e6], [140.893, 1.2004647025394805e6], [148.636, 1.333389777657947e6], [157.757, 1.4662560809393448e6], [167.439, 1.4662560809393448e6], [175.384, 1.4662560809393448e6], [185.624, 1.4662560809393448e6], [198.421, 1.4662663491112054e6], [204.375, 1.4662663491112054e6], [217.012, 1.4662663491112054e6], [230.409, 1.4662673446374484e6], [242.257, 1.4662782697231546e6], [253.839, 1.4662800395293871e6], [267.113, 1.4662892595212846e6], [283.139, 1.4662916883571798e6], [299.315, 1.4662892595212846e6], [313.365, 1.4663199519401956e6], [325.08, 1.466320086919066e6], [339.206, 1.466320086919066e6], [355.349, 1.466320086919066e6], [377.981, 1.4663199519401956e6], [390.849, 1.4663252573279378e6], [408.145, 1.466325257327938e6], [419.95, 1.5992278685719317e6], [436.907, 1.5992280089806523e6], [449.669, 1.599223636592175e6], [466.598, 1.5992281493736382e6], [485.615, 1.7321401369246666e6], [499.9, 1.7321465647668596e6], [514.352, 1.7321465647668596e6], [542.078, 1.7321465647668596e6], [556.678, 1.7321502150066628e6], [574.507, 1.7321512719773205e6], [599.582, 1.7321512719773203e6], [619.829, 1.7321512719773191e6], [641.586, 1.7321512719773205e6], [655.461, 1.7321573924217694e6], [678.406, 1.7321532327727508e6], [696.028, 1.7321512719773203e6], [719.214, 1.7321547367531569e6], [740.971, 1.7321512719773203e6], [769.548, 1.7321512719773203e6], [786.545, 1.7321512719773205e6], [803.993, 1.7321512719773203e6], [829.823, 1.7321575274006398e6], [859.817, 1.7321512719773203e6], [878.454, 1.7321587761674786e6], [901.436, 1.7321512719773205e6], [929.045, 1.732166506782063e6], [953.59, 1.7321695862793871e6], [990.879, 1.7321695862793876e6], [1013.453, 1.7321695862793871e6], [1052.261, 1.865084436176842e6], [1083.495, 1.865086450145454e6], [1111.716, 1.865084436176842e6], [1130.571, 1.8650864501454565e6], [1194.388, 1.8650864501454565e6], [1227.944, 1.8650864501454565e6], [1257.81, 1.8650864501454565e6], [1285.138, 1.8650864501454562e6], [1507.699, 1.8650864501454565e6], [1538.646, 1.8650864501454565e6], [1574.736, 1.8650864501454565e6], [1608.055, 1.8650864501454562e6], [1637.757, 1.8650864501454562e6], [1657.688, 1.8650864501454565e6], [1684.012, 1.8650864501454565e6], [1732.0, 1.8650930431377285e6], [1762.485, 1.8650930431377299e6], [1789.179, 1.8650927509303598e6], [1824.644, 1.8650958180043935e6], [1869.082, 1.8650958180043935e6], [1915.915, 1.8650958180043935e6], [1949.227, 1.8651068719107027e6], [1990.357, 1.8650958180043935e6], [2032.992, 1.8650961812780364e6], [2079.565, 1.8651068719107024e6], [2130.329, 1.8651068414841788e6], [2171.038, 1.8651068719107024e6], [2214.856, 1.8651091105367725e6], [2254.58, 1.8651093531541608e6], [2297.393, 1.8651093531541612e6], [2320.716, 1.8651093531541612e6], [2732.293, 1.9980241929099888e6], [2818.864, 1.9980241929099888e6], [2885.725, 1.9980241929099888e6], [2925.688, 1.9980241929099886e6], [2973.545, 1.9980241929099888e6], [3049.903, 1.9980241929099888e6], [3114.12, 1.9980241929099888e6], [3155.339, 1.9980241929099888e6], [3256.934, 1.9980241929099888e6], [3357.968, 1.9980241929099888e6], [3414.814, 1.9980241929099888e6], [3600.061, 1.9980241929099888e6]]"
y_pb,[[9.0 15.0 18.0 22.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 16.0 6.000000000000001 10.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 4.0 13.0 19.0 19.0 21.0 23.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 16.0 6.000000000000001 10.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 5.0 7.0 21.0;;;]]
x_bb,"[64.0, 32.0, 99.0, 0.0, 32.0, 43.0]"
