first,second
s_box,[27.0 -0.0 -0.0; -0.0 -0.0 3.0; 0.0 -0.0 10.0; 22.99999980566152 19.0 -0.0; 5.0 19.0 26.0; -0.0 1.0 22.0; 14.0 7.0 16.0; 17.0 5.0 17.0; 20.0 -0.0 18.0; 14.0 14.0 14.0; 12.0 17.0 15.0; 8.0 13.0 8.0; 6.0 11.0 -0.0; 18.0 23.0 14.0; -0.0 34.0 -0.0]
x_pb,"[-0.0, 63.0, 26.0, -0.0, -0.0, 0.0]"
s_bb,f
partition_bb,e
y_box,[8.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 27.0 31.0 1.9100515034900544e-7 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -1.936711494053807e-7 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 4.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 19.0;;; 6.0 1.0 -0.0 -0.0 -0.0 1.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 19.0 16.0 23.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 4.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 10.0 -0.0 -0.0 8.0 -0.0 -0.0 -0.0 -0.0 1.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 3.0 -0.0 -0.0 5.0; 21.0 8.0 2.0 26.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 1.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 4.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 8.0 -0.0 11.0]
evol_bb,b
y_bb,n
evol_box,"[[0.567, 0.0], [2.551, 245411.51993591824], [2.711, 245411.51993591824], [2.884, 367815.8753956061], [3.056, 5.385260365019958e6], [3.229, 5.385260365019958e6], [3.447, 6.731635898490769e6], [4.132, 8.322483565917584e6], [4.77, 8.811986776970088e6], [5.18, 1.0158092236309156e7], [5.937, 1.0770008654449817e7], [6.607, 1.1014729388225613e7], [7.561, 1.125951221283583e7], [9.173, 1.2116252614895841e7], [10.84, 1.2360988830596525e7], [12.572, 1.2605657598125683e7], [13.936, 1.2605657598125683e7], [15.664, 1.2605660302895363e7], [20.002, 1.2605744036146324e7], [22.082, 1.2972836605327617e7], [27.024, 1.3462320460061857e7], [29.63, 1.4319064356766213e7], [34.288, 1.4930931137962213e7], [38.592, 1.4930990018332038e7], [41.545, 1.5298064426763885e7], [47.48, 1.529825313602133e7], [51.383, 1.5787666382288735e7], [58.808, 1.5787990864386793e7], [66.643, 1.603235685186804e7], [73.649, 1.6521831597280994e7], [78.783, 1.6521961977178976e7], [87.786, 1.6766800728060825e7], [94.56, 1.6889073759240974e7], [100.068, 1.7011446167446688e7], [111.766, 1.71337452600296e7], [121.615, 1.7256233458263736e7], [137.239, 1.737853635062505e7], [147.825, 1.7378587485410437e7], [155.928, 1.7500879524483968e7], [165.575, 1.750091824885898e7], [181.457, 1.750113061261434e7], [199.326, 1.7623260425751075e7], [215.99, 1.786807241384766e7], [237.71, 1.7990397673239566e7], [269.322, 1.8112810362235744e7], [294.123, 1.8112927394878417e7], [323.075, 1.823517370163429e7], [355.003, 1.8235222691419773e7], [384.982, 1.8357584501890495e7], [444.651, 1.8479986219417546e7], [476.509, 1.860234403528688e7], [514.968, 1.8602349711963974e7], [558.424, 1.8724710270196725e7], [643.194, 1.87247294424407e7], [685.994, 1.8969429471008345e7], [741.639, 1.8969545213495463e7], [810.747, 1.9091908398419768e7], [892.105, 1.9336563678359903e7], [1005.265, 1.9336677250198483e7], [1119.302, 1.94589842634873e7], [1289.817, 1.958135004908876e7], [1505.73, 1.958135583310207e7], [1641.872, 1.958138156246656e7], [1748.026, 1.9581383161431108e7], [1863.599, 1.9581425193904497e7], [2076.838, 1.9703718060411148e7], [2282.017, 1.970371875307262e7], [2571.465, 1.982608538725895e7], [2765.689, 1.982611564584172e7], [3049.097, 1.9826218466559377e7], [3357.536, 1.9948529665740844e7], [3600.087, 2.0070869697332844e7]]"
y_pb,[[-0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 31.0 32.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 26.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0;;;]]
x_bb,i
