first,second
s_box,[17.0; 20.0; 23.0; 26.0; 27.0; 16.0; 0.0; 26.0; 22.0; 17.0; 0.0; 0.0; 0.0; 1.0; 7.0;;]
x_pb,"[-0.0, -0.0, 42.0, -0.0, -0.0, 22.0]"
s_bb,[17.0; 20.0; 23.0; 26.0; 27.0; 16.0; 0.0; 26.0; 22.0; 17.0; 0.0; 0.0; 0.0; 1.0; 7.0;;]
partition_bb,"[[[0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 20.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [4.0, 6.0, 12.0, 15.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 22.0, 11.0, 8.0, 5.0, 0.0, 0.0, 0.0], [17.0, 20.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 8.0, 5.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 19.0, 26.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0], [4.0, 6.0, 17.0, 26.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 24.0, 17.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0], [14.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 17.0, 11.0, 5.0, 0.0, 0.0, 0.0], [10.0, 12.0, 23.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 17.0, 13.0, 7.0, 2.0, 1.0, 7.0], [0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 26.0, 19.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]]"
y_box,[0.0 0.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 16.0 26.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 13.0 7.0 2.0 0.0 0.0;;;]
evol_bb,"[[0.482, 2.6581637507969927e7]]"
y_bb,[0.0 0.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 16.0 26.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 13.0 7.0 2.0 0.0 0.0;;;]
evol_box,"[[0.518, 0.0], [2.408, 132118.57331662902], [2.565, 8.553871942756943e6], [2.572, 1.4606967922350632e7], [2.581, 1.829149557186013e7], [2.589, 2.000216912341811e7], [2.6, 2.21076134945664e7], [2.648, 2.3555087248753045e7], [2.659, 2.513416074462661e7], [2.667, 2.592370238380722e7], [2.675, 2.6186873304711852e7], [2.682, 2.6318463466795392e7], [2.691, 2.6581637507969927e7]]"
y_pb,[[0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 16.0 26.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 13.0 7.0 2.0 -0.0 -0.0;;;]]
x_bb,"[0.0, 0.0, 42.0, 0.0, 0.0, 22.0]"
x_box,"[0.0, 0.0, 42.0, 0.0, 0.0, 22.0]"
ξ_box,[17.0; 20.0; 23.0; 26.0; 27.0; 32.0; 26.0; 26.0; 22.0; 17.0; 13.0; 7.0; 2.0; 1.0; 7.0;;]
