first,second
s_box,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 5.0; 0.0; 3.0; 8.0; 3.0; 14.0; 16.0;;]
x_pb,"[47.0, 34.0, 138.0, 21.0]"
s_bb,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 5.0; 0.0; 3.0; 8.0; 3.0; 14.0; 16.0;;]
partition_bb,"[[[19.0, 16.0, 15.0, 11.0, 8.0, 26.0, 23.0, 19.0, 13.0, 10.0, 9.0, 4.0, 3.0, 5.0, 12.0, 12.0, 4.0, 3.0, 4.0, 8.0], [25.0, 22.0, 15.0, 19.0, 12.0, 26.0, 23.0, 19.0, 13.0, 10.0, 13.0, 4.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 13.0], [25.0, 22.0, 15.0, 19.0, 17.0, 26.0, 23.0, 19.0, 13.0, 10.0, 12.0, 3.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 13.0], [25.0, 22.0, 15.0, 19.0, 17.0, 23.0, 21.0, 16.0, 13.0, 10.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 8.0, 3.0, 14.0, 16.0]]]"
y_box,[25.0 22.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 15.0 19.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 17.0 26.0 23.0 19.0 13.0 10.0 13.0 4.0 13.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 12.0 9.0 0.0 0.0 0.0 0.0;;;]
evol_bb,"[[0.342, 6.102449477375533e6]]"
y_bb,[25.0 22.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 15.0 19.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 17.0 26.0 23.0 19.0 13.0 10.0 13.0 4.0 13.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 12.0 9.0 0.0 0.0 0.0 0.0;;;]
evol_box,"[[0.553, 0.0], [2.497, 5304.728320445904], [2.593, 1.872359707168684e6], [2.6, 5.356074953929333e6], [2.606, 6.102449477375533e6]]"
y_pb,[[24.999999999999996 22.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 15.0 19.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 17.0 26.0 23.0 19.0 13.0 10.0 13.0 4.0 13.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 12.0 9.0 -0.0 -0.0 -0.0 -0.0;;;]]
x_bb,"[47.0, 34.0, 138.0, 21.0]"
x_box,"[47.0, 34.0, 138.0, 21.0]"
evol_zeta,"[[2.007, 26.0], [2.592, 10.0], [2.598, 8.0], [2.604, 6.0], [2.612, 0.0]]"
ξ_box,[25.0; 22.0; 15.0; 19.0; 17.0; 26.0; 23.0; 19.0; 13.0; 10.0; 13.0; 4.0; 13.0; 5.0; 12.0; 12.0; 8.0; 3.0; 14.0; 16.0;;]
