first,second
s_box,[-0.0 23.0 24.0; -0.0 21.0 -0.0; -0.0 -0.0 5.0; 2.0 7.0 7.0; 11.0 16.0 16.0; 14.000000818889283 31.0 -0.0; 22.0 -0.0 -0.0; 18.0 10.0 19.0; -0.0 -0.0 -0.0; -0.0 -0.0 19.0; 8.0 -0.0 -0.0; 17.0 8.0 17.0; 17.0 9.0 17.0; 22.0 15.0 16.0; 25.0 16.999999833497164 16.0]
x_pb,"[20.0, -0.0, -0.0, -0.0, 22.0, -0.0, 49.0, -0.0]"
s_bb,[5.0 -0.0 24.0; 14.0 -0.0 22.0; 20.0 -0.0 -0.0; -0.0 -0.0 7.0; -0.0 -0.0 -0.0; 32.0 28.0 -0.0; 22.0 18.0 14.0; -0.0 26.0 -0.0; 20.0 8.0 16.0; 1.0 -0.0 -0.0; 10.0 -0.0 -0.0; -0.0 15.0 -0.0; -0.0 17.0 -0.0; -0.0 22.0 -0.0; 20.0 9.0 -0.0]
partition_bb,"[[[0.0, 0.0, 3.0, 7.0, 8.0, 32.0, 22.0, 10.0, 0.0, 0.0, 1.0, 5.0, 3.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 10.0, 0.0, 0.0, 0.0, 6.0, 10.0, 12.0, 17.0, 20.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 20.0, 17.0, 10.0, 7.0, 9.0, 14.0, 17.0], [16.0, 14.0, 3.0, 3.0, 4.0, 28.0, 18.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [7.0, 9.0, 20.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 8.0, 9.0, 15.0, 12.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 11.0, 15.0, 17.0, 22.0, 25.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 21.0, 3.0, 0.0, 7.0, 11.0, 13.0, 18.0, 21.0], [18.0, 16.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 8.0, 10.0, 15.0, 18.0], [0.0, 0.0, 0.0, 3.0, 4.0, 28.0, 18.0, 26.0, 8.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 14.0, 34.0, 16.0, 13.0, 6.0, 2.0, 0.0, 0.0, 0.0], [24.0, 22.0, 11.0, 7.0, 1.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 4.0, 4.0, 0.0, 0.0]]]"
y_box,[-0.0 13.0 2.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 15.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 16.0 -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 4.1025714232572136e-7 4.1025714232572136e-7 6.999999180110716 0.0 -0.0 16.0 6.0 9.0 0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 15.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 25.0 13.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 13.0 16.0 9.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 15.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 22.0 -0.0 -0.0 -0.0 10.0 -0.0 -0.0 6.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 16.0 -0.0 19.0 -0.0 -0.0 -0.0 3.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_bb,Vector{Float64}[]
y_bb,[-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 6.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 11.0 -0.0; -0.0 -0.0 -0.0 -0.0 8.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 12.0 -0.0 -0.0; 11.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 16.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 6.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 11.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 5.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 1.0 -0.0 -0.0 3.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 8.0; -0.0 3.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 8.0; -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 5.0 11.0 -0.0 -0.0 -0.0 -0.0; -0.0 6.0 -0.0 -0.0 4.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 6.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 4.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 5.0 -0.0 5.0 -0.0 4.0 -0.0 4.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 12.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 11.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 16.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 1.0 -0.0 -0.0 -0.0 -0.0 9.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.495, 0.0], [2.109, 682151.9015999298], [2.217, 682151.9015999299], [2.307, 682151.901599922], [2.517, 1.8182008241348288e6], [2.839, 5.452333346117967e6], [3.015, 5.452333346117968e6], [3.206, 6.4744857308974005e6], [3.528, 8.06414946988393e6], [4.207, 9.086163271114592e6], [5.06, 9.654066868985739e6], [5.509, 9.654066868985739e6], [6.07, 9.654066868985739e6], [6.732, 1.044895764925599e7], [7.279, 1.0790034004589543e7], [8.688, 1.1016801638813253e7], [9.854, 1.181174256396877e7], [11.114, 1.2152567046713993e7], [12.395, 1.2152567046713991e7], [15.582, 1.2720315375470417e7], [18.431, 1.2834015104237135e7], [21.852, 1.2834017097280929e7], [24.318, 1.3288163118160365e7], [27.453, 1.3288163118160363e7], [30.198, 1.3288515254323523e7], [36.056, 1.3629282121655617e7], [39.814, 1.3742470314476578e7], [46.888, 1.3969560443216216e7], [51.242, 1.3969942269548187e7], [56.019, 1.4197077724083439e7], [63.437, 1.4310285331390249e7], [69.492, 1.4423881064238809e7], [76.422, 1.4537699205734799e7], [83.237, 1.4651064716134056e7], [91.045, 1.4764668443812286e7], [99.665, 1.4878239684093894e7], [114.85, 1.555954035221285e7], [123.397, 1.555954035221285e7], [134.923, 1.5673101251331331e7], [149.23, 1.5673176209163873e7], [163.108, 1.5673250463574477e7], [174.877, 1.5786670236266721e7], [196.179, 1.612737832246369e7], [226.784, 1.612746044444364e7], [257.45, 1.6127686920360196e7], [296.951, 1.6354517046595002e7], [329.034, 1.6354525605169335e7], [364.326, 1.6354830280619936e7], [402.172, 1.6468116079478532e7], [440.707, 1.6695248884570498e7], [479.577, 1.6808803053431958e7], [540.333, 1.6808865135449275e7], [605.687, 1.6808898284907028e7], [678.806, 1.6922360582420424e7], [737.326, 1.6922437639920052e7], [807.554, 1.7036000741985362e7], [896.869, 1.703601709260911e7], [962.072, 1.714958601094593e7], [1047.936, 1.7149576240134068e7], [1173.364, 1.7149584812380902e7], [1332.744, 1.7149599190034904e7], [1518.276, 1.7263165258400768e7], [1693.368, 1.737665124798713e7], [1948.829, 1.7376738737432744e7], [2283.666, 1.7490208118342225e7], [2606.456, 1.7490287521970935e7], [2878.632, 1.7603833234786518e7], [3089.064, 1.7717447109920237e7], [3486.21, 1.7717516225179564e7], [3600.041, 1.7831012737197835e7]]"
y_pb,[[-0.0 -0.0 20.000000000000004 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 22.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 25.000000000000004 24.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0;;;]]
x_bb,"[6.0, 11.0, 18.0, 12.0, 11.0, 7.0, 16.0, 10.0]"
