first,second
s_box,[0.0 0.0 0.0; 0.0 22.0 2.0; 7.0 0.0 0.0; 19.0 12.0 0.0; 0.0 15.0 15.0; 1.0 18.0 12.0; 0.0 11.0 11.0; 20.0 10.0 16.0; 26.0 0.0 18.0; 22.0 8.0 22.0]
x_pb,"[9.0, 32.0, -0.0, -0.0]"
s_bb,[14.0 -0.0 -0.0; 23.0 -0.0 -0.0; 0.0 -0.0 -0.0; 0.0 -0.0 -0.0; 19.0 -0.0 -0.0; 18.0 -0.0 -0.0; 11.0 -0.0 -0.0; 22.0 -0.0 -0.0; 26.0 -0.0 -0.0; 22.0 -0.0 -0.0]
partition_bb,"[[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 26.0, 0.0], [23.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 9.0, 23.0, 5.0, 2.0, 0.0, 0.0, 0.0, 2.0], [0.0, 0.0, 9.0, 0.0, 7.0, 4.0, 0.0, 0.0, 0.0, 22.0], [0.0, 0.0, 0.0, 0.0, 15.0, 18.0, 9.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 22.0, 12.0, 6.0], [18.0, 23.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 19.0, 16.0, 7.0, 0.0, 0.0, 0.0], [0.0, 0.0, 4.0, 18.0, 0.0, 2.0, 11.0, 0.0, 0.0, 0.0]], Vector{Float64}[], Vector{Float64}[]]"
y_box,[16.0 5.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 9.0 0.0 0.0 1.0 0.0 10.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0;;; 20.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 9.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0;;; 10.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 9.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
evol_bb,"[[39.264, 1.7930342058261074e7]]"
y_bb,[9.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 9.0 23.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.594, 0.0], [2.579, 117493.24017954465], [2.686, 117493.24017954465], [2.706, 117493.24017954465], [2.778, 3.240117374593446e6], [2.876, 3.240117374593446e6], [2.999, 4.1650994824254857e6], [3.176, 4.859157116919913e6], [3.319, 4.975397677904343e6], [3.479, 5.090345414232133e6], [3.689, 5.784507428591942e6], [4.22, 6.247075767764136e6], [4.605, 6.362837449837166e6], [5.071, 6.59406736151876e6], [5.547, 6.941096178765974e6], [6.168, 6.9415767434124e6], [7.086, 7.056881613150505e6], [8.207, 7.288162172041167e6], [10.131, 7.635261813260401e6], [11.659, 7.751063927313333e6], [12.884, 7.982416472144837e6], [14.203, 8.097929178582995e6], [16.646, 8.444887720170567e6], [17.785, 8.56058394406925e6], [21.918, 8.560601216078896e6], [24.244, 8.560671791471712e6], [26.425, 8.56070795161408e6], [28.723, 8.560756948089309e6], [32.105, 8.79202453741778e6], [36.24, 8.792060496445555e6], [38.842, 8.792060496445557e6], [42.734, 8.792239059771582e6], [45.549, 8.90763003332611e6], [48.482, 8.907765428030666e6], [52.248, 9.139053354664993e6], [56.236, 9.254639221198697e6], [60.657, 9.254687676795784e6], [66.611, 9.254818641983787e6], [71.634, 9.370315493614435e6], [78.651, 9.486044569284465e6], [83.619, 9.601653170494715e6], [90.618, 9.601670395810891e6], [97.948, 9.601853423907293e6], [108.626, 9.717328761368759e6], [118.054, 9.71735310792063e6], [126.111, 9.717361904979613e6], [133.207, 9.717388668418916e6], [143.711, 9.83304021265201e6], [156.128, 9.948738341522995e6], [173.061, 9.948872217078164e6], [192.859, 1.006437312810886e7], [210.016, 1.0064385332876306e7], [231.712, 1.0180031806406634e7], [256.396, 1.0180061605292045e7], [274.056, 1.0180082088577233e7], [293.629, 1.018017576543441e7], [323.002, 1.0295708078822372e7], [356.842, 1.029573446999932e7], [385.038, 1.0295708078822372e7], [419.894, 1.0295761233438624e7], [447.244, 1.0295852037850149e7], [473.768, 1.041138435123811e7], [502.326, 1.041141415012352e7], [533.931, 1.0411421574730702e7], [599.387, 1.04114303811581e7], [634.077, 1.0527060623653848e7], [677.559, 1.0527064712904003e7], [735.324, 1.0527087014830798e7], [786.509, 1.0527090422539257e7], [852.837, 1.0642736896069586e7], [925.493, 1.0642794449215328e7], [1005.556, 1.0642847603831576e7], [1166.813, 1.0758413168485325e7], [1248.409, 1.0758417257735478e7], [1357.581, 1.0758470721631065e7], [1456.211, 1.075846935854768e7], [1538.36, 1.0758484326806946e7], [1620.884, 1.0758588775435112e7], [1718.507, 1.0874089440901062e7], [1935.414, 1.0989778908905273e7], [2077.33, 1.0989778908905273e7], [2227.569, 1.098979278603544e7], [2493.078, 1.0989795512202209e7], [2627.288, 1.0989799482407462e7], [2907.611, 1.0989809307434766e7], [3092.235, 1.0989809307434766e7], [3329.301, 1.0989815832486942e7], [3565.826, 1.098987417479295e7], [3600.044, 1.1105502265045049e7]]"
y_pb,[[9.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 9.0 23.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0;;;]]
x_bb,"[9.0, 32.0, 0.0, 0.0]"
x_box,"[21.0, 20.0, 0.0, 0.0]"
ξ_box,[16.0 20.0 10.0; 14.0 23.0 13.0; 7.0 9.0 9.0; 19.0 23.0 11.0; 1.0 15.0 15.0; 1.0 18.0 12.0; 10.0 11.0 11.0; 20.0 10.0 16.0; 26.0 0.0 18.0; 22.0 8.0 22.0]
