first,second
s_box,[2.0 0.0 0.0; 0.0 5.0 0.0; 7.0 19.0 16.0; 11.0 2.0 2.0; 3.0 6.0 6.0; 0.0 25.0 12.0; 22.0 9.0 15.0; 19.0 9.0 14.0; 8.0 3.0 8.0; 14.0 9.0 14.0]
x_pb,"[34.0, 7.0, -0.0, -0.0]"
s_bb,[0.0 -0.0 -0.0; -0.0 4.0 -0.0; 21.0 -0.0 -0.0; 7.0 14.0 -0.0; 6.0 -0.0 -0.0; 29.0 -0.0 -0.0; 22.0 2.0 -0.0; 19.0 -0.0 -0.0; 8.0 -0.0 -0.0; 14.0 -0.0 -0.0]
partition_bb,"[[[0.0, 0.0, 0.0, 0.0, 3.0, 29.0, 7.0, 2.0, 0.0, 0.0], [5.0, 23.0, 10.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 19.0, 8.0, 2.0], [0.0, 0.0, 0.0, 0.0, 6.0, 13.0, 0.0, 0.0, 8.0, 14.0], [0.0, 8.0, 21.0, 7.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 16.0, 5.0, 0.0], [7.0, 7.0, 7.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0], [11.0, 12.0, 0.0, 0.0, 0.0, 8.0, 6.0, 0.0, 0.0, 4.0]], [[11.0, 0.0, 0.0, 14.0, 6.0, 10.0, 0.0, 0.0, 0.0, 0.0], [11.0, 4.0, 0.0, 0.0, 0.0, 24.0, 2.0, 0.0, 0.0, 0.0]], [[11.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0]]]"
y_box,[5.0 7.0 0.0 0.0 0.0 17.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0;;; 11.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0;;; 11.0 18.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0]
evol_bb,"[[8.358, 1.4444401010831822e7], [555.485, 1.444440101083182e7]]"
y_bb,[11.0 23.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 0.0 0.0 0.0;;; 11.0 -0.0 -0.0 0.0 -0.0 23.0 0.0 -0.0 -0.0 -0.0; 0.0 0.0 -0.0 -0.0 6.0 1.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 11.0 1.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 8.0 14.0; -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.389, 0.0], [1.865, 1331.951355277095], [2.005, 229874.952030432], [2.211, 229874.95203043203], [2.502, 2.29329056697571e6], [2.833, 2.2940692804947775e6], [3.237, 2.8671869721126226e6], [3.844, 4.47125207182692e6], [4.272, 4.815229206782713e6], [4.974, 4.815229206782712e6], [5.482, 5.274193019581144e6], [5.976, 5.274318795840368e6], [6.553, 5.50304819022392e6], [7.306, 5.503529254514843e6], [8.385, 6.076239309368915e6], [10.094, 6.305612784798447e6], [11.175, 6.420443450518628e6], [11.98, 6.534955464251325e6], [14.455, 6.649350387289327e6], [19.319, 6.878773801919122e6], [27.595, 7.108076612233158e6], [29.513, 7.222589897634649e6], [34.287, 7.337131494188007e6], [38.861, 7.337195373838171e6], [45.478, 7.795617362674814e6], [54.725, 7.795643895905425e6], [62.769, 7.795768167905407e6], [71.967, 7.910251563505108e6], [80.836, 7.910492911199547e6], [92.768, 7.910565874214843e6], [107.046, 8.139799867221981e6], [119.085, 8.254154165995987e6], [135.512, 8.254154165995985e6], [149.201, 8.254302513295828e6], [158.386, 8.368799432521803e6], [161.705, 8.368901954105571e6], [165.547, 8.483433645904003e6], [169.751, 8.483449100887185e6], [174.019, 8.483545328067645e6], [178.304, 8.483654439139351e6], [183.561, 8.483725314694297e6], [190.64, 8.598070062383782e6], [195.409, 8.712698346447505e6], [201.45, 8.712698346447509e6], [206.753, 8.712698346447509e6], [212.909, 8.941980784738809e6], [220.596, 8.942010305812113e6], [230.319, 9.05661841596301e6], [238.918, 9.056668604725484e6], [252.145, 9.056784074979689e6], [263.564, 9.056816549909646e6], [273.945, 9.056892614549093e6], [284.722, 9.171238850885762e6], [300.649, 9.171406641916541e6], [325.101, 9.285861973468626e6], [352.711, 9.285906745917063e6], [376.462, 9.285907004088331e6], [397.183, 9.285984733879698e6], [416.023, 9.40049617429892e6], [433.629, 9.40049617429892e6], [472.432, 9.40049617429892e6], [520.073, 9.400505036896864e6], [554.547, 9.400509468195837e6], [616.448, 9.400509468195837e6], [667.437, 9.400521276625156e6], [747.725, 9.400524477289706e6], [812.27, 9.40053898926914e6], [857.994, 9.400573923318382e6], [897.653, 9.515130375129212e6], [954.764, 9.515139237727158e6], [1005.587, 9.51520197765275e6], [1071.7, 9.515253135540284e6], [1102.757, 9.515261429433126e6], [1147.679, 9.629764575959506e6], [1198.703, 9.62977343855745e6], [1256.251, 9.629775654206935e6], [1300.249, 9.629775654206935e6], [1376.955, 9.629775654206935e6], [1420.444, 9.629783774071082e6], [1477.901, 9.629805714440428e6], [1539.97, 9.629817723105263e6], [1598.913, 9.629907874715243e6], [1651.817, 9.7443987767898e6], [1705.865, 9.7443987767898e6], [1785.998, 9.744406153920148e6], [1885.47, 9.744412070686717e6], [1982.961, 9.744416465610206e6], [2132.49, 9.744444792424567e6], [2289.27, 9.859032977620091e6], [2425.011, 9.859041840218037e6], [2558.015, 9.859044043315616e6], [2821.457, 9.859044043315616e6], [2942.757, 9.859055660723235e6], [3054.194, 9.859122292787611e6], [3189.901, 9.85912352008394e6], [3343.315, 9.859146564899385e6], [3485.457, 9.973667178450387e6], [3600.015, 9.973678256697815e6]]"
y_pb,[[11.0 23.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 7.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
x_bb,"[34.0, 7.0, 0.0, 0.0]"
