first,second
y_bb,[10970.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 0.0 -0.0 -0.0 0.0 0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10970.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 0.0 -0.0 0.0 -0.0 -0.0; -0.0 -0.0 9321.0 -0.0 9321.0 -0.0 3769.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.46, 0.0], [1.064, 100137.0], [1.182, 2.6202515e6], [1.214, 2.6578885e6], [1.39, 5.1541329511e9], [1.482, 5.1541329511e9], [1.658, 5.1541329511e9], [1.861, 5.1548515853e9], [2.052, 5.154851585299999e9], [2.28, 5.1548523326e9], [2.439, 5.1551629505e9], [2.675, 7.2979629511e9], [2.95, 7.2979629511e9], [3.343, 8.9928329511e9], [3.651, 8.9928329511e9], [4.273, 8.9928329511e9], [4.662, 8.9928329511e9], [5.135, 8.9928329511e9], [5.53, 8.9928329511e9], [6.375, 8.9928373392e9], [7.019, 8.992878699800001e9], [8.0, 9.011997435e9], [8.916, 9.0122041325e9], [9.796, 9.0122041325e9], [10.904, 9.2173129511e9], [11.483, 9.2174318991e9], [12.231, 9.2178090476e9], [13.133, 9.4611523856e9], [14.563, 9.857449680300001e9], [15.718, 1.01010229551e10], [16.594, 1.03063629511e10], [18.606, 1.0706829438e10], [19.947, 1.09121829511e10], [22.516, 1.09124490476e10], [24.55, 1.10085923856e10], [26.51, 1.11366629511e10], [28.371, 1.14757329551e10], [30.45, 1.15520429511e10], [32.565, 1.15677341325e10], [34.315, 1.1987028518300001e10], [36.46, 1.1987028518300001e10], [38.702, 1.23830329511e10], [41.576, 1.23832990476e10], [44.719, 1.28129029511e10], [48.798, 1.28313029511e10], [52.74, 1.28325447625e10], [57.696, 1.29637829511e10], [61.161, 1.29967177131e10], [65.084, 1.31332936435e10], [69.829, 1.32618629511e10], [74.808, 1.34811368633e10], [80.726, 1.3496110599300001e10], [85.362, 1.35850304735e10], [92.089, 1.36285329551e10], [98.186, 1.37016765725e10], [107.286, 1.37053369795e10], [114.384, 1.38975829511e10], [122.052, 1.40528329511e10], [131.887, 1.40921629511e10], [140.358, 1.40923929511e10], [152.528, 1.42485636435e10], [164.744, 1.42511269795e10], [177.225, 1.42711402899e10], [190.909, 1.43941536435e10], [206.472, 1.43941536435e10], [221.682, 1.43941536435e10], [238.58, 1.45229529511e10], [258.197, 1.45413536435e10], [276.083, 1.4557472353e10], [295.318, 1.45602136107e10], [313.86, 1.45602136107e10], [332.733, 1.45602136107e10], [354.78, 1.46665069795e10], [380.596, 1.47513429511e10], [402.526, 1.47513790476e10], [422.17, 1.47513929551e10], [452.952, 1.47773711731e10], [477.873, 1.48633873251e10], [506.928, 1.48785569901e10], [536.989, 1.48896069795e10], [582.38, 1.49298423509e10], [622.854, 1.49572433127e10], [655.32, 1.49758646108e10], [687.074, 1.49661666235e10], [727.428, 1.49758646108e10], [770.219, 1.50708661561e10], [803.091, 1.50878673251e10], [842.331, 1.51027829511e10], [878.703, 1.51168323509e10], [924.775, 1.51386629511e10], [974.749, 1.52032929511e10], [1033.168, 1.5258052353e10], [1080.488, 1.52957967613e10], [1142.078, 1.52957967613e10], [1202.729, 1.53038440103e10], [1276.707, 1.53958223509e10], [1328.359, 1.54022429511e10], [1402.944, 1.54262291826e10], [1474.687, 1.54346736435e10], [1548.789, 1.5437237998e10], [1621.272, 1.54864229511e10], [1690.131, 1.54864229511e10], [1766.495, 1.5539155845e10], [1859.244, 1.56076354915e10], [1955.574, 1.56249169795e10], [2041.881, 1.56270186726e10], [2150.299, 1.56435129511e10], [2284.052, 1.56989961561e10], [2409.88, 1.57021982255e10], [2559.087, 1.57111850433e10], [2749.955, 1.57214838951e10], [2851.92, 1.57325229511e10], [2982.683, 1.57373529511e10], [3075.392, 1.57374065725e10], [3299.655, 1.57374065725e10], [3443.043, 1.57375829511e10], [3546.005, 1.57375829511e10], [3670.909, 1.57375829511e10], [3812.793, 1.57437929511e10], [3949.707, 1.5743827998e10], [4109.904, 1.57569333581e10], [4232.254, 1.57599264129e10], [4438.297, 1.57629100093e10], [4564.112, 1.57629133473e10], [4759.305, 1.57985329511e10], [4926.962, 1.58146865725e10], [5130.821, 1.58884629511e10], [5280.267, 1.58969729511e10], [5562.897, 1.59163438576e10], [5780.703, 1.59220766904e10], [6017.609, 1.59358741808e10], [6274.424, 1.59432036435e10], [6557.657, 1.59621241461e10], [6823.342, 1.59623181356e10], [7116.208, 1.60430698377e10], [7200.014, 1.6126302353e10]]"
y_pb,[[10970.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[13170.0 3347.0 9161.0; 5084.0 0.0 33379.0; 0.0 33379.0 0.0; 7451.0 0.0 7451.0; 6821.0 0.0 9321.0; 5482.0 0.0 5482.0; 25035.0 33379.0 0.0; 3798.0 0.0 3798.0; 3273.0 0.0 0.0]
x_pb,"[10970.0, -0.0, 33379.0, -0.0]"
s_bb,[22409.0 -0.0 -0.0; 33379.0 -0.0 -0.0; 0.0 -0.0 -0.0; 7451.0 -0.0 -0.0; 9321.0 -0.0 -0.0; 5482.0 -0.0 -0.0; 33379.0 -0.0 -0.0; 3798.0 -0.0 -0.0; 3273.0 -0.0 -0.0]
x_bb,"[10970.0, 0.0, 33379.0, -0.0]"
x_box,"[20209.0, 0.0, 24140.0, 0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [11508.0, 0.0, 0.0, 0.0, 9321.0, 5482.0, 0.0, 3798.0, 3273.0], [3740.0, 0.0, 0.0, 7451.0, 0.0, 0.0, 22190.0, 0.0, 0.0]], [[0.0, 0.0, 9321.0, 0.0, 9321.0, 0.0, 14739.0, 0.0, 0.0]], Vector{Float64}[]]"
evol_zeta,"[[0.873, 33379.0], [1.156, 33379.0], [1.193, 33379.0], [1.225, 33379.0], [1.426, 16689.5], [1.536, 16689.5], [1.669, 16689.5], [1.929, 16689.5], [2.109, 16689.5], [2.314, 16689.5], [2.462, 9320.010700000013], [2.692, 11126.333333333332], [2.963, 9320.010699999984], [3.378, 9320.010700000013], [3.713, 8344.5], [4.295, 9320.0], [4.701, 11126.333333333332], [5.152, 11126.333333333332], [5.543, 8344.5], [6.387, 11126.333333333332], [7.03, 9320.010700000013], [8.108, 8344.5], [8.943, 9320.0], [9.818, 9320.010700000028], [10.929, 9320.010699999984], [11.527, 8344.5], [12.248, 8344.5], [13.181, 8344.5], [14.583, 8344.5], [15.75, 8344.5], [16.64, 8008.5], [18.631, 9320.010699999984], [19.975, 7450.342899999989], [22.537, 8344.666666666677], [24.582, 8344.5], [26.533, 7450.342899999989], [28.386, 7450.342899999989], [30.479, 7450.342899999979], [32.574, 7450.0], [34.33, 7417.333333333336], [36.489, 7417.333333333334], [38.787, 7368.5], [41.601, 7450.342899999989], [44.734, 7368.500000000017], [48.831, 5481.709999999992], [52.754, 5237.666666666667], [57.704, 5562.999999999996], [61.194, 5481.709999999992], [65.097, 7450.342899999989], [69.837, 5481.709999999992], [74.835, 5481.709999999992], [80.736, 7450.342899999989], [85.399, 4635.666666666667], [92.12, 5481.709999999992], [98.199, 5481.709999999992], [107.301, 5481.709999999992], [114.395, 5083.333333333343], [122.083, 5481.709999999999], [131.903, 4340.0], [140.383, 5546.666666666664], [152.537, 4172.0], [164.76, 5237.666666666667], [177.237, 5237.666666666667], [190.922, 4004.0], [206.481, 4660.0], [221.696, 3797.095900000015], [238.598, 4635.666666666667], [258.211, 4172.0], [276.098, 6821.0], [295.323, 5481.709999999992], [313.869, 5481.709999999992], [332.752, 4377.0], [354.801, 5481.709999999992], [380.611, 4172.0], [402.541, 4635.666666666666], [422.196, 4547.333333333333], [453.022, 4172.0], [477.892, 4523.666666666667], [506.959, 5149.333333333333], [537.017, 4172.0], [582.402, 6026.666666666667], [622.875, 4619.0], [655.37, 4635.666666666667], [687.112, 7450.342899999989], [727.461, 4635.666666666667], [770.247, 4172.0], [803.115, 3797.095900000015], [842.358, 6954.0], [878.729, 7423.0], [924.807, 4547.333333333334], [974.78, 5563.0], [1033.249, 5481.71], [1080.513, 4948.666666666664], [1142.102, 4619.0], [1202.754, 4310.333333333333], [1276.74, 6213.333333333336], [1328.383, 4172.0], [1402.971, 5872.0], [1474.713, 4172.0], [1548.811, 4172.0], [1621.297, 3797.0959000000003], [1690.147, 3797.0959000000003], [1766.52, 5481.709999999992], [1859.274, 4619.0], [1955.601, 4172.0], [2041.905, 5533.333333333334], [2150.328, 7417.333333333334], [2284.075, 4172.0], [2409.903, 3272.470499999996], [2559.116, 3797.095900000015], [2749.985, 4340.0], [2851.945, 4144.999999999999], [2982.707, 4527.333333333333], [3075.417, 3482.5], [3299.761, 3272.4704999999994], [3443.067, 4172.0], [3546.048, 3817.0], [3670.929, 3797.0959000000003], [3812.816, 2086.0], [3949.731, 2263.5], [4109.931, 2099.5], [4232.288, 3797.095900000015], [4438.317, 2086.0000000000073], [4564.135, 2086.0], [4759.336, 3797.0958999999857], [4926.988, 2329.9999999999986], [5130.859, 4377.0], [5280.3, 2086.0], [5562.922, 4172.0], [5780.733, 3272.470499999996], [6017.63, 3272.470499999996], [6274.459, 2086.0], [6557.689, 3708.666666666667], [6823.424, 2552.0], [7116.233, 4619.0], [7200.036, 0.0]]"
