first,second
y_bb,[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 29936.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 -0.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.448, 0.0], [1.13, 100137.0], [1.258, 2.6202515e6], [1.333, 2.6202515e6], [1.342, 2.6202515e6], [1.356, 2.6202515e6], [1.382, 2.6202515e6], [1.399, 2.6202515e6], [1.441, 2.622271e6], [1.493, 2.6202515e6], [1.512, 2.6202515e6], [1.556, 2.6202515e6], [1.597, 2.6202515e6], [1.638, 2.6202515e6], [1.666, 2.6202515e6], [1.73, 2.6202515e6], [1.758, 2.6202515e6], [1.829, 2.6202515e6], [1.872, 2.6202515e6], [1.962, 2.6202515e6], [2.017, 2.6202515e6], [2.13, 2.6202515e6], [2.229, 2.6202515e6], [2.422, 2.6202515e6], [2.644, 2.622642e6], [2.944, 2.6342867e6], [3.235, 2.6390009000000004e6], [3.623, 2.6390009000000004e6], [4.065, 2.6452865e6], [4.441, 2.6818839000000004e6], [4.782, 2.6818839000000004e6], [5.124, 2.6818839000000004e6], [5.6, 2.7101395e6], [6.076, 2.7103526e6], [6.489, 2.7198676e6], [7.462, 2.7337401e6], [7.971, 2.7354743000000003e6], [8.574, 2.7659796e6], [9.248, 2.7695044000000004e6], [10.486, 2.7767371e6], [11.644, 2.7834567e6], [12.601, 2.7900655e6], [13.262, 2.7900655e6], [14.738, 2.8069703000000003e6], [17.445, 2.8165462e6], [19.333, 2.8191583000000003e6], [20.814, 2.8191825e6], [22.358, 2.8196112e6], [24.638, 2.8217143000000003e6], [25.828, 2.8227473000000003e6], [27.561, 2.8230592e6], [29.981, 2.8245829000000004e6], [34.233, 2.8250822e6], [37.182, 2.8251561e6], [40.118, 2.8256782e6], [43.425, 2.8258819000000004e6], [45.472, 2.8274615e6], [47.151, 2.8408015e6], [48.44, 2.8417059000000004e6], [50.204, 2.8426029000000004e6], [53.196, 2.8819673000000003e6], [55.018, 2.8819673000000003e6], [57.174, 2.883478e6], [59.689, 2.8924515e6], [61.476, 2.930641e6], [69.866, 3.0029823e6], [75.046, 3.0117088000000003e6], [79.084, 3.0117088000000003e6], [84.238, 3.0244249000000004e6], [89.022, 3.0279568000000003e6], [93.005, 3.0294534000000004e6], [96.753, 3.0295468000000003e6], [100.285, 3.0306458000000003e6], [109.861, 3.0407363000000003e6], [114.178, 3.0421639000000004e6], [121.312, 3.0465822e6], [129.555, 3.0465822e6], [135.607, 3.047098e6], [143.317, 3.0481506e6], [150.939, 3.0505256e6], [156.25, 3.0505256e6], [165.576, 3.0518279000000004e6], [171.571, 3.0536525e6], [176.662, 3.0536525e6], [185.783, 3.0585854000000004e6], [190.423, 3.0589341e6], [200.725, 3.0589341e6], [209.676, 3.0589341e6], [218.685, 3.0589341e6], [225.539, 3.1137281e6], [230.084, 3.1168403000000003e6], [240.435, 3.1175222e6], [248.388, 3.1496409000000004e6], [258.17, 3.153566e6], [269.029, 3.1561653000000003e6], [277.284, 3.1577675e6], [286.793, 3.1582076e6], [296.573, 3.1588716e6], [304.743, 3.1588716e6], [317.45, 3.159947e6], [325.788, 3.159947e6], [331.902, 3.1625503000000003e6], [340.781, 3.1740904000000004e6], [352.178, 3.1845205e6], [362.715, 3.2033977e6], [382.796, 3.2076032e6], [399.922, 3.2077999e6], [410.886, 3.2077999000000004e6], [450.227, 3.209589e6], [484.979, 3.209589e6], [504.817, 3.2109427e6], [517.716, 3.2109427e6], [530.805, 3.2125107e6], [551.464, 3.2125247e6], [569.575, 3.2589503e6], [612.885, 3.2802414000000004e6], [643.02, 3.2812764000000004e6], [662.34, 3.2834256e6], [698.232, 3.2867781e6], [730.193, 3.2940345e6], [773.965, 3.3053271e6], [858.28, 3.3060746e6], [1003.904, 3.3095593000000003e6], [1110.755, 3.3108848000000003e6], [1214.205, 3.3108848000000003e6], [1474.812, 3.3108848000000003e6], [1566.62, 3.3139288000000003e6], [1787.112, 3.3114190999999996e6], [1859.492, 3.3145666e6], [2021.374, 3.3158588000000003e6], [2107.445, 3.3168037e6], [2154.064, 3.3181638000000003e6], [2238.351, 3.3181638000000003e6], [2311.896, 3.3181638000000003e6], [2432.57, 3.3181638000000003e6], [2511.498, 3.319959e6], [2591.197, 3.3235398000000003e6], [2688.6, 3.326485e6], [2751.72, 3.326485e6], [2831.988, 3.3320937e6], [2888.509, 3.3344942e6], [2960.921, 3.3347953000000003e6], [3090.445, 3.3371616e6], [3168.986, 3.3375653000000003e6], [3252.756, 3.3387144e6], [3357.943, 3.3404709e6], [3508.819, 3.3413919000000004e6], [3590.816, 3.3415134e6], [3721.274, 3.3419981e6], [3919.55, 3.343653e6], [4112.292, 3.343653e6], [4236.714, 3.3436646e6], [4398.075, 3.3436646e6], [4484.024, 3.3436646e6], [4578.794, 3.3488108000000003e6], [4680.521, 3.3491612e6], [5156.842, 3.3491612e6], [5331.203, 3.3503028000000003e6], [5660.541, 3.3503028000000003e6], [5926.748, 3.3606335e6], [6088.394, 3.3606335e6], [6236.121, 3.361517e6], [6314.087, 3.3664422e6], [6480.529, 3.3707487e6], [6586.137, 3.3707487e6], [6975.643, 3.3707487e6], [7200.027, 3.379105e6]]"
y_pb,[[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 29936.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 -0.0 3273.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0]
x_pb,"[96694.0, 7451.0, 51455.0, -0.0]"
s_bb,[0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0; 3443.0 -0.0 -0.0 -0.0; 3798.0 -0.0 -0.0 -0.0; 0.0 -0.0 -0.0 -0.0]
x_bb,"[96694.0, 7451.0, 51455.0, 0.0]"
x_box,"[84425.0, 7451.0, 63724.0, 0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [9321.0, 11467.0, 0.0, 0.0, 9321.0, 0.0, 0.0, 0.0, 3273.0], [7451.0, 0.0, 0.0, 7451.0, 9200.0, 5482.0, 0.0, 3798.0, 0.0]], Vector{Float64}[], Vector{Float64}[], Vector{Float64}[]]"
evol_zeta,"[[0.896, 33379.0], [1.239, 33379.0], [1.326, 33379.0], [1.336, 33379.0], [1.348, 16689.5], [1.373, 16689.5], [1.388, 12807.5], [1.429, 16689.5], [1.481, 16689.5], [1.498, 16689.5], [1.541, 9320.010700000013], [1.572, 9320.0107], [1.62, 8344.5], [1.643, 9320.010700000013], [1.703, 9320.010700000003], [1.735, 7856.5], [1.8, 7856.5], [1.833, 6537.342899999989], [1.915, 6537.3429], [1.969, 11126.333333333332], [2.081, 7450.3429], [2.165, 8344.5], [2.271, 5481.709999999999], [2.429, 7856.5], [2.652, 5237.666666666666], [2.963, 5237.666666666666], [3.262, 5237.666666666666], [3.661, 5237.666666666768], [4.082, 5115.5], [4.457, 4436.333333333334], [4.789, 5237.666666666666], [5.144, 4662.666666666666], [5.609, 4660.0], [6.089, 4660.0], [6.499, 6536.342899999989], [7.479, 5481.709999999992], [7.988, 5481.709999999992], [8.611, 9320.010700000013], [9.302, 6537.0], [10.49, 5481.709999999992], [11.653, 7450.342899999989], [12.633, 5237.666666666666], [13.296, 4971.333333333334], [14.771, 5258.666666666666], [17.538, 8019.333333333332], [19.407, 8344.5], [20.912, 4509.333333333334], [22.457, 8453.0], [24.689, 8019.333333333334], [25.857, 5237.666666666664], [27.593, 8019.333333333334], [30.028, 7450.3429], [34.261, 3928.25], [37.207, 3928.25], [40.169, 3928.25], [43.452, 5481.709999999992], [45.528, 3797.0959000000003], [47.178, 3797.0959000000003], [48.461, 3927.999999999998], [50.223, 3797.0958999999857], [53.24, 4660.0], [55.041, 3797.0958999999857], [57.224, 3797.0959000000003], [59.703, 3797.095900000002], [61.496, 3797.0959000000003], [69.908, 5481.709999999992], [75.079, 3797.0958999999857], [79.104, 3797.095900000015], [84.299, 3928.0], [89.07, 6889.666666666667], [93.081, 3797.0958999999857], [96.774, 3838.0106999999844], [100.296, 3797.095900000015], [109.887, 3838.0107000000135], [114.207, 5481.709999999992], [121.334, 6165.333333333333], [129.583, 4295.0], [135.628, 4407.999999999997], [143.347, 5481.709999999992], [150.961, 4172.0], [156.304, 3797.0958999999857], [165.62, 5481.710000000003], [171.597, 4933.666666666666], [176.696, 4933.666666666666], [185.805, 3797.095900000015], [190.467, 3797.0958999999857], [200.771, 3784.5], [209.755, 3797.0], [218.707, 3428.709999999992], [225.564, 3725.0], [230.112, 3272.470499999996], [240.461, 3272.470499999996], [248.408, 3491.666666666668], [258.196, 3484.666666666668], [269.052, 3797.0958999999857], [277.348, 3838.0107000000007], [286.825, 3491.666666666667], [296.594, 3491.666666666667], [304.763, 2747.4704999999994], [317.474, 3611.3428999999887], [325.809, 3611.3428999999887], [331.923, 3611.3428999999833], [340.8, 3928.25], [352.2, 3725.0], [362.74, 3272.470499999996], [382.818, 3928.25], [399.941, 3928.25], [410.906, 3450.6666666666665], [450.259, 3491.666666666666], [485.006, 3491.666666666668], [504.859, 3421.0], [517.752, 3421.0], [530.859, 3491.6666666666933], [551.486, 3272.470499999996], [569.596, 3272.470499999996], [612.906, 3725.0], [643.044, 3410.333333333333], [662.368, 3410.333333333333], [698.259, 3410.333333333333], [730.251, 3797.0959000000003], [773.993, 3272.4704999999994], [858.31, 3797.0958999999857], [1003.93, 2747.470499999996], [1110.777, 4635.666666666668], [1214.226, 3797.095900000015], [1474.851, 3797.0959000000003], [1566.648, 2747.470499999996], [1787.139, 3797.09589999996], [1859.525, 2747.470499999996], [2021.396, 2747.470499999996], [2107.476, 3928.2500000000473], [2154.118, 3797.0958999999857], [2238.367, 3797.095900000015], [2311.915, 3797.0958999999857], [2432.59, 3797.0958999999857], [2511.556, 2685.6666669353335], [2591.223, 3272.470499999996], [2688.626, 3272.470499999996], [2751.744, 3272.470499999996], [2832.013, 3797.095900000015], [2888.595, 2747.470499999996], [2960.999, 2714.666666666666], [3090.521, 3797.0959000000003], [3169.019, 3272.470499999996], [3252.79, 3045.5], [3358.004, 3272.470499999996], [3508.85, 2747.470499999996], [3590.843, 2747.470499999996], [3721.352, 3030.6666669698334], [3919.578, 4196.5], [4112.376, 3272.470499999996], [4236.752, 2576.333333333334], [4398.098, 2537.0], [4484.054, 2537.0], [4578.867, 2685.6666666667284], [4680.575, 2794.666666946234], [5156.876, 2740.500000274151], [5331.228, 2511.2500000000005], [5660.622, 2483.333333581768], [5926.809, 2483.333333333333], [6088.418, 2483.333333333333], [6236.155, 2483.333333333333], [6314.114, 2795.709999999992], [6480.553, 2400.6666666666665], [6586.167, 2432.333333333334], [6975.672, 2400.666666666667], [7200.058, 0.0]]"
