first,second
y_bb,[33379.0 33379.0 -0.0 0.0 -0.0 -0.0 29936.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 -0.0 3273.0; -0.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 9321.0 -0.0 9321.0 -0.0 14739.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.482, 0.0], [1.185, 100137.0], [1.298, 2.6202515e6], [1.327, 2.6202515e6], [1.394, 2.6202515e6], [1.459, 2.6202515e6], [1.483, 2.6202515e6], [1.495, 2.6202515e6], [1.507, 2.6202515e6], [1.534, 2.6202515e6], [1.559, 2.6202515e6], [1.58, 2.6202515e6], [1.598, 2.6202515e6], [1.618, 2.6202515e6], [1.64, 2.6202515e6], [1.664, 2.6202541e6], [1.696, 2.6202515e6], [1.728, 2.6202515e6], [1.776, 2.6202515e6], [1.83, 2.6202515e6], [1.89, 2.6219477e6], [2.092, 2.6842959000000004e6], [2.32, 2.6853855e6], [2.537, 2.6898885e6], [2.702, 2.7104205e6], [2.953, 2.7174765e6], [3.312, 2.7174765e6], [3.588, 2.7331912e6], [4.04, 2.8259865e6], [4.452, 2.8263715e6], [5.168, 2.8332683000000003e6], [5.465, 2.8346628000000003e6], [5.765, 2.9350294000000004e6], [6.046, 2.9399632e6], [6.423, 2.958602e6], [6.945, 2.966072e6], [7.386, 2.9681963000000003e6], [7.632, 2.9719511e6], [8.054, 2.9719511e6], [8.765, 3.0598828000000003e6], [9.307, 3.0615658000000003e6], [9.891, 3.0615658000000003e6], [10.501, 3.0676615e6], [10.97, 3.0689827e6], [11.724, 3.070105e6], [12.555, 3.0724502e6], [13.406, 3.0764332e6], [14.066, 3.1025921e6], [14.959, 3.1028619000000004e6], [15.58, 3.1031531e6], [15.999, 3.1059739000000004e6], [16.619, 3.1073286e6], [16.957, 3.1113721e6], [17.804, 3.1588567e6], [19.133, 3.2687725e6], [19.911, 3.2714941e6], [21.301, 3.272125e6], [22.323, 3.272125e6], [23.883, 3.2903405e6], [24.834, 3.2964495e6], [26.564, 3.3219471e6], [28.088, 3.3219471e6], [29.903, 3.3252366e6], [31.135, 3.3296772e6], [34.78, 3.3362016e6], [35.736, 3.363397e6], [36.908, 3.3641809000000004e6], [38.722, 3.366783e6], [40.388, 3.3668127e6], [42.475, 3.3804218000000003e6], [44.469, 3.3915152e6], [46.708, 3.4046911e6], [48.462, 3.4046911e6], [50.515, 3.4125136e6], [52.689, 3.416795e6], [54.536, 3.4340982e6], [56.072, 3.4341984000000004e6], [58.342, 3.4452732e6], [60.435, 3.4452732e6], [62.193, 3.4497888000000003e6], [63.976, 3.4519812e6], [65.557, 3.4548873000000003e6], [68.051, 3.4818043000000003e6], [71.682, 3.4975454000000004e6], [73.759, 3.5009636e6], [76.349, 3.5009636e6], [80.447, 3.5022952999999993e6], [83.845, 3.5055848000000003e6], [87.693, 3.5077772e6], [92.12, 3.5098128000000003e6], [95.343, 3.5150947e6], [100.374, 3.526398e6], [104.353, 3.5362837e6], [109.403, 3.5385544000000004e6], [113.016, 3.5403935e6], [117.581, 3.5408251e6], [120.98, 3.5408251e6], [131.599, 3.5492111e6], [138.37, 3.5526284000000004e6], [143.571, 3.5526284000000004e6], [150.541, 3.5625572e6], [160.423, 3.5671538000000003e6], [164.372, 3.5692566e6], [171.779, 3.5698508000000003e6], [178.553, 3.5709201e6], [182.459, 3.5730054000000004e6], [189.288, 3.5730878000000003e6], [197.821, 3.5792563000000003e6], [208.24, 3.5810113000000003e6], [217.65, 3.5851471e6], [231.662, 3.5851975e6], [236.585, 3.589162e6], [244.051, 3.5975952e6], [255.666, 3.5987068e6], [265.411, 3.5993149e6], [277.713, 3.5997876e6], [286.472, 3.6000366e6], [296.802, 3.6011232e6], [306.765, 3.6011232e6], [318.124, 3.601977e6], [326.319, 3.6022547e6], [336.268, 3.6025234e6], [359.638, 3.6036429e6], [367.497, 3.6036429e6], [376.258, 3.6043081e6], [388.31, 3.6043081e6], [396.377, 3.6046618000000003e6], [417.903, 3.6046618000000003e6], [436.815, 3.6046618000000003e6], [453.007, 3.6052162e6], [469.865, 3.6120025e6], [484.937, 3.6125668000000003e6], [501.797, 3.6125668000000003e6], [513.039, 3.6150905e6], [522.542, 3.6173146e6], [538.065, 3.6190945e6], [547.751, 3.6229196999999997e6], [559.023, 3.6237052e6], [595.113, 3.6242523000000003e6], [609.902, 3.6245132e6], [629.319, 3.625005e6], [649.26, 3.6274874e6], [666.015, 3.6309078e6], [695.639, 3.6318006e6], [763.203, 3.6325472e6], [777.804, 3.6346175e6], [804.536, 3.6352781e6], [824.582, 3.6370651e6], [841.181, 3.6382002e6], [859.356, 3.638347e6], [878.178, 3.6389121e6], [914.124, 3.6394885e6], [940.457, 3.6419294e6], [968.841, 3.6422147e6], [992.058, 3.6422147e6], [1020.955, 3.6425047e6], [1051.765, 3.6431529e6], [1134.654, 3.6435089000000004e6], [1159.047, 3.6435475e6], [1204.338, 3.6443731e6], [1321.499, 3.6448145e6], [1368.734, 3.6448145e6], [1438.227, 3.6487408000000003e6], [1475.748, 3.6508999e6], [1593.086, 3.6512515e6], [1658.328, 3.6515138e6], [1711.276, 3.6528974000000004e6], [2037.593, 3.655939e6], [2270.433, 3.6563821e6], [2326.189, 3.6570271e6], [2385.004, 3.6576301e6], [2551.597, 3.6579508e6], [2730.695, 3.6579508e6], [2922.618, 3.6596056e6], [3085.221, 3.6598807e6], [3113.361, 3.6596218e6], [3206.588, 3.6599425e6], [3267.681, 3.6609917e6], [3368.331, 3.6609917e6], [3437.652, 3.6609917e6], [3483.157, 3.6630453000000003e6], [3604.272, 3.6664582e6], [3799.605, 3.6703045e6], [3902.735, 3.6703045e6], [4092.823, 3.6703045e6], [4131.09, 3.6716487e6], [4496.568, 3.6754894000000004e6], [4660.891, 3.6767878000000003e6], [4759.929, 3.6767878000000003e6], [5109.331, 3.6767977e6], [5280.743, 3.6777052e6], [5453.808, 3.6777841e6], [5754.953, 3.6779788000000003e6], [5862.214, 3.6787762e6], [5994.434, 3.6796186e6], [6159.213, 3.6798241e6], [6370.51, 3.6803551e6], [6693.124, 3.6808422e6], [6807.671, 3.6811922e6], [7086.624, 3.6813006e6], [7200.023, 3.681712e6]]"
y_pb,[[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 29936.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 -0.0 3273.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0; 0.0 0.0 0.0]
x_pb,"[96694.0, 7451.0, 51455.0, -0.0]"
s_bb,[-0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; -0.0 -0.0 -0.0; 0.0 -0.0 -0.0; -0.0 -0.0 -0.0; 3443.0 -0.0 -0.0; 3798.0 -0.0 -0.0; 0.0 -0.0 -0.0]
x_bb,"[96694.0, 7451.0, 51455.0, -0.0]"
x_box,"[91793.0, 8554.0, 55253.0, 0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [11508.0, 0.0, 0.0, 0.0, 9321.0, 5482.0, 0.0, 3798.0, 3273.0], [3740.0, 0.0, 0.0, 7451.0, 0.0, 0.0, 22190.0, 0.0, 0.0]], [[0.0, 0.0, 9321.0, 0.0, 9321.0, 0.0, 14739.0, 0.0, 0.0]], Vector{Float64}[]]"
evol_zeta,"[[0.937, 33379.0], [1.286, 33379.0], [1.312, 33379.0], [1.385, 33379.0], [1.441, 16689.5], [1.475, 16689.5], [1.487, 13826.0], [1.498, 9320.010700000013], [1.524, 12029.0], [1.547, 8344.5], [1.564, 8344.5], [1.583, 7450.342899999989], [1.603, 16689.5], [1.624, 8344.5], [1.644, 8344.5], [1.673, 7450.342899999989], [1.701, 8344.5], [1.747, 8344.5], [1.785, 7450.342899999989], [1.844, 7450.3429], [1.896, 7450.342899999989], [2.1, 9320.0], [2.333, 6213.333333333334], [2.545, 6213.333333333334], [2.712, 5147.5], [2.97, 4660.0], [3.318, 4172.0], [3.606, 5481.709999999992], [4.047, 4172.0], [4.46, 4172.0], [5.21, 5563.0], [5.475, 4172.0], [5.793, 5481.709999999992], [6.057, 5481.709999999999], [6.438, 5481.709999999999], [6.962, 5707.333333333334], [7.394, 4172.0], [7.638, 9320.010699999984], [8.075, 4172.0], [8.779, 8642.666666666666], [9.318, 8642.500000000007], [9.895, 8019.333333333334], [10.511, 6296.000000000029], [10.978, 5761.666666666666], [11.743, 5361.0], [12.575, 4426.0], [13.42, 3797.095900000015], [14.085, 5361.0], [14.966, 3797.095900000015], [15.594, 3797.0958999999857], [16.034, 7450.342899999989], [16.628, 5346.0000675889605], [16.977, 3797.095900000015], [17.824, 3797.095900000015], [19.156, 3725.0], [19.931, 3654.333333333333], [21.321, 3654.333333333333], [22.332, 3654.333333333334], [23.9, 3654.333333333333], [24.842, 3748.6666666666724], [26.583, 3725.0], [28.12, 3654.333333333333], [29.931, 3654.3333333333335], [31.146, 3725.0], [34.801, 3272.4704999999994], [35.755, 3797.095900000015], [36.934, 4197.333333333329], [38.742, 4197.333333333334], [40.413, 3797.095900000015], [42.495, 3797.0958999999857], [44.479, 3748.666666666667], [46.727, 3748.666666666666], [48.485, 3748.666666666667], [50.535, 3748.666666666667], [52.721, 3272.470499999996], [54.556, 3654.333333333333], [56.097, 3278.3428999999887], [58.366, 2436.0], [60.46, 2436.0], [62.223, 2436.0], [63.995, 2404.666666666667], [65.58, 2404.666666666666], [68.071, 3797.095900000015], [71.7, 3797.095900000015], [73.786, 8344.5], [76.367, 3797.0958999999857], [80.467, 3654.333333333333], [83.886, 2436.0], [87.71, 2404.6666666666665], [92.126, 2404.666666666668], [95.364, 3272.4704999999994], [100.398, 2522.470499999996], [104.371, 2522.470499999996], [109.43, 2522.470499999996], [113.046, 7450.3429], [117.599, 2522.470499999996], [121.01, 2522.4704999999785], [131.618, 3797.0], [138.389, 3797.0958999999857], [143.591, 3272.4704999999994], [150.568, 3797.095900000015], [160.459, 2404.6666669072333], [164.389, 2363.666666666667], [171.801, 1958.3333333333358], [178.57, 2316.6666666666674], [182.54, 1866.6666666666665], [189.314, 2436.0], [197.851, 1950.0], [208.263, 2363.666666666666], [217.671, 5122.0107000000135], [231.68, 5122.0107000000135], [236.599, 5122.010700000001], [244.217, 2086.0], [255.697, 1710.6666666666667], [265.437, 3564.3333333333335], [277.733, 2086.0], [286.515, 3749.0], [296.831, 2499.3333335833668], [306.795, 2404.6666666666665], [318.144, 1850.4999999999945], [326.341, 2866.3333333333335], [336.296, 2376.0], [359.663, 1140.3333333333323], [367.517, 1092.6666666666665], [376.281, 2578.0], [388.329, 2499.3333333333358], [396.398, 3574.0], [417.939, 2382.6666666666642], [436.834, 2324.333333333334], [453.029, 2273.0], [469.886, 2363.666666666666], [484.964, 2213.0], [501.818, 1898.0], [513.058, 1898.0], [522.57, 2896.9999999999895], [538.084, 2086.0], [547.773, 2395.0], [559.044, 2085.9999999999854], [595.142, 1519.0], [609.919, 1898.0], [629.34, 1193.0], [649.282, 1005.3333333333335], [666.038, 991.6666666666672], [695.658, 991.6666666666679], [763.226, 2273.0], [777.824, 3147.9999999999955], [804.555, 2852.666666666657], [824.602, 1100.3333333333333], [841.199, 855.0], [859.381, 2086.0], [878.229, 847.0], [914.149, 1898.0], [940.477, 3797.0958999999857], [968.865, 1273.5], [992.083, 949.0], [1020.985, 716.0], [1051.811, 719.6666666666667], [1134.679, 1023.0], [1159.073, 991.3333334325671], [1204.368, 949.0000000950004], [1321.524, 1634.3333333333335], [1368.752, 1603.0], [1438.254, 1193.0000001194003], [1475.779, 949.0], [1593.105, 2825.333333333333], [1658.353, 1634.333333333334], [1711.291, 1048.0], [2037.618, 1592.6666666666642], [2270.457, 907.6666667575337], [2326.239, 3797.095900000015], [2385.027, 1556.5], [2551.619, 1883.333333333334], [2730.701, 1575.6666666666665], [2922.644, 1527.0], [3085.248, 1238.0], [3113.387, 1043.0], [3206.61, 633.7099999999896], [3267.699, 939.3333333333335], [3368.348, 626.0], [3437.681, 604.0], [3483.187, 604.0], [3604.296, 3749.0000238605153], [3799.626, 778.0], [3902.757, 763.5], [4092.842, 563.6666666666644], [4131.112, 899.0], [4496.593, 1043.0], [4660.935, 4161.0], [4759.945, 3812.5], [5109.352, 4966.666666666666], [5280.798, 2917.666666666666], [5453.827, 599.6666666666679], [5754.982, 2917.666666666666], [5862.239, 935.6666666666661], [5994.46, 767.3333333333335], [6159.233, 589.3333333333334], [6370.532, 532.6666666666667], [6693.147, 3748.999999999994], [6807.694, 2297.5], [7086.651, 709.0], [7200.036, 0.0]]"
