first,second
y_bb,[33379.0 29207.0 -0.0 -0.0 -0.0 -0.0 29207.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; 8345.0 33379.0 -0.0 -0.0 -0.0 -0.0 33379.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 13378.0 -0.0 4172.0 5482.0 -0.0 3798.0 3273.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.475, 0.0], [1.166, 100137.0], [1.274, 2.6202515e6], [1.294, 2.6202515e6], [1.309, 2.6202515e6], [1.333, 2.6202515e6], [1.357, 2.6202515e6], [1.388, 2.7203885e6], [1.422, 2.7203885e6], [1.451, 2.7243772e6], [1.466, 2.8364987e6], [1.483, 2.8564822e6], [1.502, 2.8564826e6], [1.523, 2.8587753000000003e6], [1.559, 2.8838651e6], [1.582, 3.0274811e6], [1.608, 3.0300984000000004e6], [1.633, 3.0388808000000003e6], [1.66, 3.0388808000000003e6], [1.687, 3.0416725e6], [1.718, 3.0476238000000003e6], [1.746, 3.0657917e6], [1.773, 3.0699857e6], [1.8, 3.0849798e6], [1.83, 3.1008238000000003e6], [1.855, 3.1555629000000004e6], [1.963, 3.3983358000000003e6], [2.006, 3.4445428000000003e6], [2.207, 3.4535803000000003e6], [2.315, 3.4557178000000003e6], [2.441, 3.4590703000000003e6], [2.532, 3.4637393000000003e6], [2.59, 3.4702453000000003e6], [2.637, 3.4827368000000003e6], [2.71, 3.4827368000000003e6], [2.765, 3.4860893000000003e6], [2.808, 3.4860893000000003e6], [2.852, 3.4894418000000003e6], [2.94, 3.5491171e6], [3.067, 3.6518334000000004e6], [3.173, 3.6602223000000003e6], [3.306, 3.6699028000000003e6], [3.408, 3.6857468000000003e6], [3.552, 3.6857468000000003e6], [3.677, 3.6893305e6], [3.784, 3.6935245e6], [3.883, 3.7090705e6], [3.986, 3.7396263000000003e6], [4.096, 3.7438014000000004e6], [4.19, 3.7444085e6], [4.287, 3.7444085e6], [4.392, 3.7444085e6], [4.507, 3.766982e6], [4.633, 3.7738696e6], [4.776, 3.8630895e6], [4.918, 3.8672835e6], [5.06, 3.8672835e6], [5.187, 3.8686785e6], [5.303, 3.8686974000000004e6], [5.421, 3.8695955e6], [5.546, 3.8696144000000004e6], [5.668, 3.870437e6], [5.779, 3.8733996e6], [5.919, 3.8746326e6], [6.063, 3.8793716e6], [6.218, 3.8825166e6], [6.979, 3.8829285e6], [7.153, 3.8842002e6], [7.37, 3.8848356e6], [7.596, 3.8848356e6], [7.844, 3.8848356e6], [8.041, 3.8848356e6], [8.191, 3.8917715e6], [8.383, 3.9070931e6], [8.562, 3.9070931e6], [8.736, 3.9070931e6], [8.899, 3.9110472e6], [9.108, 3.9115737e6], [9.284, 3.9116826e6], [9.475, 3.9117924000000004e6], [9.72, 3.9117924000000004e6], [9.905, 3.9117924000000004e6], [10.153, 3.9117924000000004e6], [10.311, 3.9118194000000004e6], [10.467, 3.9118374000000004e6], [10.65, 3.9118374000000004e6], [10.782, 3.9118374000000004e6], [10.94, 3.9118392e6], [11.088, 3.9119549000000004e6], [11.307, 3.9121259000000004e6], [11.462, 3.9122129000000004e6], [11.737, 3.9122129000000004e6], [11.925, 3.9128161e6], [12.153, 3.9128161e6], [12.375, 3.9134607e6], [12.577, 3.9134607e6], [12.812, 3.9134652e6], [13.175, 3.9134652e6], [13.337, 3.9135194000000004e6], [13.5, 3.9135194000000004e6], [13.688, 3.9135194000000004e6], [13.878, 3.9135329000000004e6], [14.052, 3.9135401e6], [14.219, 3.9135401e6], [14.381, 3.9135401e6], [14.675, 3.9135401e6], [14.994, 3.9135401e6], [15.18, 3.9135401e6], [15.486, 3.9135419000000004e6], [15.708, 3.9136287e6], [16.012, 3.9136377e6], [16.18, 3.9136445e6], [16.499, 3.9136505e6], [16.69, 3.9136505e6], [16.885, 3.9136953000000003e6], [17.122, 3.9136953000000003e6]]"
y_pb,[[33379.0 33379.0 -0.0 -0.0 -0.0 -0.0 29936.0 -0.0 -0.0; -0.0 -0.0 -0.0 7451.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 33379.0 -0.0 9321.0 5482.0 -0.0 -0.0 3273.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[-0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0]
x_pb,"[96694.0, 7451.0, 51455.0, -0.0]"
s_bb,[-0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0; -0.0 -0.0]
x_bb,"[92896.0, 7451.0, 55253.0, -0.0]"
x_box,"[97329.0, 7451.0, 50820.0, -0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 16690.0, 16690.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 16690.0, 0.0, 0.0, 0.0, 16690.0, 0.0, 0.0], [9321.0, 0.0, 1807.0, 7451.0, 9321.0, 5482.0, 0.0, 0.0, 0.0], [8345.0, 25035.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 8345.0, 0.0, 25035.0, 0.0, 0.0], [0.0, 29207.0, 0.0, 4172.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 4172.0, 0.0, 0.0, 29207.0, 0.0, 0.0], [12143.0, 0.0, 0.0, 7451.0, 9321.0, 0.0, 670.0, 3798.0, 0.0], [0.0, 13457.0, 16651.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3273.0]], [[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 25035.0, 8345.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [8345.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25035.0, 0.0, 0.0], [0.0, 29207.0, 0.0, 0.0, 4172.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 13378.0, 7451.0, 0.0, 5482.0, 0.0, 3798.0, 3273.0]]]"
evol_zeta,"[[0.944, 33379.0], [1.267, 33379.0], [1.285, 33379.0], [1.301, 33379.0], [1.321, 16689.5], [1.343, 9320.010700000028], [1.367, 7450.342899999989], [1.4, 16689.5], [1.439, 8344.5], [1.454, 5481.709999999992], [1.471, 7400.5], [1.488, 16689.5], [1.507, 9320.010700000013], [1.539, 7400.5], [1.563, 7400.5], [1.587, 16689.5], [1.611, 8344.5], [1.634, 8344.5], [1.665, 7450.3429000000115], [1.691, 8344.5], [1.723, 7450.342899999994], [1.751, 4660.0], [1.776, 4182.5], [1.807, 4659.999999999989], [1.834, 3797.095900000015], [1.86, 3797.095900000015], [1.965, 3797.0959000000003], [2.012, 3725.0000000000005], [2.218, 3797.095900000015], [2.32, 3725.0], [2.448, 3700.0000003701007], [2.535, 3724.999999999982], [2.595, 3700.0000003701134], [2.643, 3725.0], [2.727, 3725.0], [2.771, 3700.0000003701007], [2.813, 3700.0], [2.854, 3272.470499999996], [2.944, 7450.342899999989], [3.072, 9320.010700000013], [3.177, 9320.010700000072], [3.311, 4660.0], [3.414, 4172.0], [3.557, 4172.0], [3.681, 4660.0], [3.789, 3797.095900000015], [3.889, 3272.470499999996], [3.991, 4638.999999999999], [4.099, 3272.470499999996], [4.206, 1850.0], [4.302, 1850.0], [4.397, 1850.0], [4.522, 3272.470499999996], [4.637, 1850.0], [4.779, 1862.5], [4.923, 1875.0], [5.063, 1862.5], [5.192, 931.0], [5.31, 931.0], [5.427, 925.0], [5.561, 912.5], [5.675, 924.9999999999964], [5.781, 1370.0], [5.922, 1298.7099999999991], [6.078, 925.0], [6.223, 683.5], [6.994, 1412.5], [7.156, 706.0], [7.375, 462.5], [7.614, 462.5], [7.85, 456.0], [8.045, 445.0], [8.196, 341.5], [8.386, 196.5], [8.565, 121.5], [8.747, 98.0], [8.916, 585.0], [9.117, 292.5], [9.293, 121.5], [9.483, 57.5], [9.743, 60.5], [9.921, 52.00000000001455], [10.175, 30.0], [10.315, 29.5], [10.47, 170.5], [10.656, 85.0], [10.784, 42.0], [10.942, 51.5], [11.093, 57.0], [11.312, 28.499999999997726], [11.467, 26.0], [11.74, 25.5], [11.928, 21.5], [12.17, 21.0], [12.378, 10.5], [12.583, 5.00000000061118], [12.826, 4.0], [13.179, 5.0], [13.346, 60.5], [13.506, 30.0], [13.69, 15.0], [13.88, 7.5], [14.06, 3.5], [14.224, 3.0000000004074536], [14.386, 2.0], [14.681, 1.5000000002619345], [15.011, 1.5], [15.185, 1.5], [15.499, 1.499999999985448], [15.724, 2.9999999999954525], [16.018, 1.5], [16.199, 1.5], [16.501, 1.0], [16.695, 0.5], [16.891, 0.5], [17.125, 4.656612873077394e-10]]"
