first,second
partition_bb,"[[[0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 19.0, 26.0, 24.0, 23.0, 19.0, 16.0, 25.0, 47.0], [0.0, 0.0, 1.0, 6.0, 5.0, 31.0, 16.0, 12.0, 16.0, 14.0, 12.0, 13.0, 16.0, 25.0, 47.0], [0.0, 4.0, 1.0, 8.0, 9.0, 0.0, 13.0, 17.0, 23.0, 24.0, 26.0, 30.0, 33.0, 24.0, 2.0], [15.0, 4.0, 1.0, 8.0, 9.0, 31.0, 16.0, 14.0, 8.0, 7.0, 9.0, 13.0, 16.0, 22.0, 44.0], [0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 15.0, 22.0, 22.0, 27.0, 28.0, 31.0, 40.0, 18.0], [15.0, 4.0, 1.0, 8.0, 9.0, 3.0, 13.0, 17.0, 24.0, 24.0, 29.0, 27.0, 24.0, 16.0, 0.0], [13.0, 0.0, 0.0, 4.0, 7.0, 31.0, 16.0, 20.0, 22.0, 24.0, 20.0, 24.0, 21.0, 12.0, 0.0]]]"
y_bb,[15.0 4.0 1.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 8.0 9.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 31.0 16.0 20.0 26.0 24.0 29.0 30.0 1.0 0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0;;;]
y_pb,[[15.0 4.0 1.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 8.0 9.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 31.0 16.0 20.0 26.0 24.0 28.999999999999996 30.0 1.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0 -0.0;;;]]
s_box,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 32.0; 40.0; 47.0;;]
x_pb,"[20.0, 17.0, 177.0, -0.0]"
y_box,[15.0 4.0 1.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 8.0 9.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 31.0 16.0 20.0 26.0 24.0 29.0 30.0 1.0 0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 0.0;;;]
ξ_box,[15.0; 4.0; 1.0; 8.0; 9.0; 31.0; 16.0; 20.0; 26.0; 24.0; 29.0; 30.0; 33.0; 40.0; 47.0;;]
s_bb,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 32.0; 40.0; 47.0;;]
x_bb,"[20.0, 17.0, 177.0, 0.0]"
x_box,"[20.0, 17.0, 177.0, 0.0]"
