first,second
partition_bb,"[[[0.0, 0.0, 1.0, 6.0, 19.0, 19.0, 29.0, 32.0, 33.0, 37.0, 38.0, 33.0, 29.0, 0.0, 0.0], [28.0, 17.0, 11.0, 6.0, 19.0, 27.0, 29.0, 28.0, 27.0, 23.0, 22.0, 4.0, 0.0, 10.0, 16.0]]]"
y_bb,[28.0 17.0 11.0 6.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 19.0 27.0 29.0 32.0 31.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 33.0 29.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 16.0;;;]
y_pb,[[28.0 17.0 11.0 6.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 19.0 27.0 28.999999999999996 32.0 31.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 33.0 28.999999999999996 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 16.0;;;]]
s_box,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 37.0; 38.0; 0.0; 0.0; 0.0; 0.0;;]
x_pb,"[62.0, 138.0, 62.0, 26.0]"
y_box,[28.0 17.0 11.0 6.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 19.0 27.0 29.0 32.0 31.0 0.0 0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 33.0 29.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 10.0 16.0;;;]
ξ_box,[28.0; 17.0; 11.0; 6.0; 19.0; 27.0; 29.0; 32.0; 33.0; 37.0; 38.0; 33.0; 29.0; 10.0; 16.0;;]
s_bb,[0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.0; 37.0; 38.0; 0.0; 0.0; 0.0; 0.0;;]
x_bb,"[62.0, 138.0, 62.0, 26.0]"
x_box,"[62.0, 138.0, 62.0, 26.0]"
