first,second
y_bb,[-0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 8000.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0]
evol_box,"[[0.555, 0.0], [1.262, 5.837194e9], [1.368, 5.837798e9], [1.388, 5.837887195700001e9], [1.411, 5.837871415400001e9], [1.497, 9.675894e9], [1.603, 9.6758972e9], [1.667, 9.6758972e9], [1.764, 9.6758972e9], [1.952, 1.35143472e10], [2.143, 1.35143472e10], [2.438, 1.35143472e10], [2.722, 1.35143472e10], [3.116, 1.35143472e10], [3.488, 1.35143472e10], [3.933, 1.3514364e10], [4.467, 1.35145971975e10], [5.047, 1.35145895795e10], [5.488, 1.3514827195e10], [6.558, 1.351481119e10], [8.036, 1.39304172e10], [8.958, 1.43791472e10], [11.184, 1.456982817e10], [13.328, 1.47942972e10], [14.902, 1.52096772e10], [17.09, 1.5209694e10], [19.352, 1.52430272e10], [20.938, 1.52434872e10], [23.025, 1.54339272e10], [25.001, 1.54339272e10], [27.608, 1.56252872e10], [29.709, 1.56255172e10], [32.448, 1.56584072e10], [35.885, 1.56581772e10], [41.686, 1.58497672e10], [46.651, 1.62982672e10], [54.223, 1.64891764148e10], [63.748, 1.69194972e10], [72.152, 1.69381272e10], [85.242, 1.69381272e10], [93.803, 1.69381272e10], [108.864, 1.69420383529e10], [125.824, 1.70917672e10], [143.533, 1.7147444e10], [162.626, 1.71665172e10], [212.732, 1.73535164148e10], [239.265, 1.73723672e10], [269.532, 1.73719072e10], [310.464, 1.75591272e10], [345.384, 1.7559144e10], [385.829, 1.75634972e10], [432.678, 1.75777572e10], [478.592, 1.7577774e10], [525.263, 1.75779872e10], [569.274, 1.75966172e10], [621.455, 1.7596634e10], [682.577, 1.77801572e10], [729.707, 1.77870572e10], [787.583, 1.77872872e10], [935.751, 1.77875172e10], [1011.501, 1.79933672e10], [1090.882, 1.80009572e10], [1170.726, 1.80080872e10], [1272.929, 1.8202914e10], [1377.681, 1.82249772e10], [1497.157, 1.82327972e10], [1602.399, 1.84085340001e10], [1732.485, 1.84234672e10], [1875.265, 1.84386472e10], [2024.238, 1.84501472e10], [2178.839, 1.85771072e10], [2369.438, 1.85952772e10], [2579.178, 1.86182772e10], [2766.618, 1.86327672e10], [2949.613, 1.86408184222e10], [3292.021, 1.86444972e10], [3563.315, 1.86518572e10], [3899.729, 1.86516272e10], [4136.502, 1.86518572e10], [4412.616, 1.86939472e10], [5006.63, 1.88312572e10], [5492.764, 1.88312572e10], [6141.628, 1.88459784222e10], [6701.207, 1.88765672e10], [7200.023, 1.89324572e10]]"
y_pb,[[0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 -0.0 8000.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0; -0.0 0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0;;;]]
s_box,[33379.0 16690.0 8345.0 25035.0; 33379.0 27166.0 11126.0 8650.0; 0.0 8690.0 25379.0 8345.0; 0.0 0.0 7451.0 0.0; 9321.0 9321.0 9321.0 6902.0; 5482.0 0.0 5482.0 0.0; 0.0 20448.0 15211.0 33379.0; 0.0 0.0 0.0 0.0; 0.0 0.0 0.0 0.0]
x_pb,"[0.0, 0.0, 8000.0, -0.0]"
s_bb,[33379.0 -0.0 -0.0 -0.0; 33379.0 -0.0 -0.0 -0.0; 25379.0 -0.0 -0.0 -0.0; 7451.0 -0.0 -0.0 -0.0; 9321.0 -0.0 -0.0 -0.0; 5482.0 -0.0 -0.0 -0.0; 33379.0 -0.0 -0.0 -0.0; 3798.0 -0.0 -0.0 -0.0; 3273.0 -0.0 -0.0 -0.0]
x_bb,"[0.0, -0.0, 8000.0, 0.0]"
x_box,"[0.0, 0.0, 8000.0, 0.0]"
partition_bb,"[[[33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33379.0, 0.0, 0.0], [0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 33379.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [9321.0, 11467.0, 0.0, 0.0, 9321.0, 0.0, 0.0, 0.0, 3273.0], [7451.0, 0.0, 0.0, 7451.0, 9200.0, 5482.0, 0.0, 3798.0, 0.0]], Vector{Float64}[], Vector{Float64}[], Vector{Float64}[]]"
evol_zeta,"[[1.044, 33379.0], [1.36, 33379.0], [1.375, 33379.0], [1.394, 33379.0], [1.419, 16689.5], [1.505, 16689.5], [1.61, 16689.5], [1.676, 16689.5], [1.77, 16689.5], [1.964, 9320.010700000028], [2.151, 11126.333333333332], [2.458, 11126.333333333332], [2.73, 11126.333333333332], [3.125, 11126.333333333332], [3.496, 9320.010700000013], [3.967, 9320.010700000013], [4.5, 9320.010700000028], [5.07, 11126.000000000004], [5.506, 9320.010700000013], [6.581, 9320.0], [8.062, 9320.0], [8.979, 8344.5], [11.212, 8344.500000000002], [13.352, 9320.0107], [14.927, 8344.75], [17.11, 9320.010700000013], [19.374, 8344.5], [20.988, 8344.5], [23.045, 8344.75], [25.027, 8344.5], [27.66, 8344.5], [29.731, 8344.5], [32.472, 8344.5], [35.907, 8344.5], [41.705, 7450.342899999989], [46.677, 7450.342899999989], [54.246, 8019.333333333334], [63.756, 7450.342899999989], [72.174, 7450.342899999989], [85.265, 7450.342899999989], [93.825, 7450.342899999989], [108.888, 7450.342899999989], [125.846, 7450.342899999989], [143.554, 7450.342899999989], [162.651, 7450.342899999989], [212.758, 7450.0], [239.293, 7417.333349467237], [269.554, 7450.342899999989], [310.488, 7450.342899999989], [345.412, 7449.999999999996], [385.856, 7417.333333333334], [432.701, 7417.333333333334], [478.616, 7417.333333333334], [525.286, 7417.333333333334], [569.304, 7417.000000000002], [621.479, 7417.333333333333], [682.606, 8019.333333333334], [729.732, 6213.333333333334], [787.609, 7417.333333333334], [935.77, 7417.333333333334], [1011.52, 7450.333333333334], [1090.902, 8344.666666666668], [1170.765, 5481.709999999992], [1272.955, 7417.3333494670915], [1377.709, 7450.3429], [1497.189, 7450.3429], [1602.421, 6465.5], [1732.509, 6465.5], [1875.29, 6821.0], [2024.259, 7450.3429], [2178.87, 7417.333333333334], [2369.456, 6213.0], [2579.204, 7417.333333333334], [2766.64, 8019.333333333334], [2949.635, 6815.666666666666], [3292.072, 5563.0], [3563.366, 7417.333333333334], [3899.755, 5481.709999999992], [4136.525, 7417.333333333327], [4412.64, 5481.709999999992], [5006.656, 5617.0], [5492.791, 5617.0], [6141.648, 7417.333333333334], [6701.243, 5481.709999999992], [7200.046, 0.0]]"
